hour,dif_tide_height,current_dir,wave_height,current_speed,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.25,0.038297872,0.112361111,0.712609971,0.455376545,0.924528302,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.012765957,0.087013889,0.725806452,0.468302735,0.952830189,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.025531915,0.076296296,0.740762464,0.388535032,0.91509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.038297872,0.014166667,0.679178886,0.319595354,0.79245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.059574468,0.279097222,0.439530792,0.245859873,0.688679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.068085106,0.040138889,0.512023461,0.045784938,0.58490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.072340426,0.596701389,0.420527859,0.068602473,0.528301887,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.025531915,0.551018519,0.309090909,0.179467966,0.547169811,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.029787234,0.541284722,0.284164223,0.149082053,0.396226415,0,1,3,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.625,0.029787234,0.486944444,0.273900294,0.140502061,0.311320755,1,1,3,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.666666667,0.072340426,0.339285714,0.300377042,0.181694589,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.072340426,0.212962963,0.31143695,0.229823904,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.059574468,0.12702381,0.320485966,0.328908633,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.029787234,0.100666667,0.307214076,0.410325965,0.330188679,1,1,8,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.833333333,0.038297872,0.100555556,0.31143695,0.412843762,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.05106383,0.064888889,0.305806452,0.320224803,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.05106383,0.514166667,0.276246334,0.36770326,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.046808511,0.791157408,0.257478006,0.167328587,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.021276596,0.532152778,0.246334311,0.012738854,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.025531915,0.565944444,0.267800587,0.064488572,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.012765957,0.581111111,0.264516129,0.176770326,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.029787234,0.391527778,0.33255132,0.084451105,0.41509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.055319149,0.279761905,0.360703812,0.117465075,0.396226415,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.059574468,0.154236111,0.432844575,0.209666542,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.059574468,0.142083333,0.469794722,0.303409517,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.029787234,0.12087963,0.462756598,0.364256276,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.017021277,0.107407407,0.400586511,0.347920569,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.025531915,0.073703704,0.418181819,0.301910828,0.433962264,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.046808511,0.033194444,0.438123167,0.220681903,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.093617021,0.72662037,0.404105572,0.068864743,0.575471698,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.080851064,0.621574074,0.358357772,0.064668415,0.528301887,0,1,3,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.541666667,0.076595745,0.552708333,0.329032258,0.137055077,0.471698113,0,1,3,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.583333333,0.021276596,0.589907408,0.297360704,0.176770326,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.042553191,0.465,0.367741936,0.079055826,0.509433962,0,1,3,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.666666667,0.042553191,0.42712963,0.479178886,0.082352941,0.754716981,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.076595745,0.257777778,0.449853373,0.153990258,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.076595745,0.168425926,0.503812317,0.20134882,0.320754717,1,1,12,0.005141388,0.183967841,0.001163719,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.001394387
0.791666667,0.063829787,0.101666667,0.446568915,0.324720869,0.320754717,1,1,12,0.005141388,0.183967841,0.001163719,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.001394387
0.833333333,0.021276596,0.073263889,0.462756598,0.297339828,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.029787234,0.041944444,0.379472141,0.331734732,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.042553191,0.039027778,0.343108504,0.320494567,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.046808511,0.988055556,0.307214076,0.374896965,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.046808511,0.499722222,0.314956012,0.086699138,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.034042553,0.598333333,0.278005865,0.042412889,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.017021277,0.617638889,0.26568915,0.044885725,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.034042553,0.655555556,0.250439883,0.094042713,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.042553191,0.543194444,0.248093842,0.047808168,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.046808511,0.152222222,0.276246334,0.079055826,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.046808511,0.101388889,0.263929619,0.236867741,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.068085106,0.098555556,0.290322581,0.294327463,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.034042553,0.066296296,0.35601173,0.359610341,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.025531915,0.057388889,0.35085044,0.308175346,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.05106383,0.510347222,0.480351906,0.192581491,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.063829787,0.799583333,0.371260997,0.086699138,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.055319149,0.553055556,0.286099707,0.179048333,0.216981132,0,1,16,0.083547558,0.183967841,0.02013832,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.022658785
0.666666667,0.034042553,0.549722222,0.293841642,0.191907081,0.150943396,1,1,16,0.083547558,0.183967841,0.02013832,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.022658785
0.708333333,0.042553191,0.357722222,0.232609971,0.096320719,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.063829787,0.265833333,0.226979472,0.154589734,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.085106383,0.177430556,0.281524927,0.233720494,0.433962264,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.038297872,0.092611111,0.367741936,0.340906707,0,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.029787234,0.066111111,0.350146628,0.28317722,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.025531915,0.349907408,0.309090909,0.236118396,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.038297872,0.660277778,0.255131965,0.267590858,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.038297872,0.991944444,0.248093842,0.195054327,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.034042553,0.49537037,0.17771261,0.187261146,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.017021277,0.525833333,0.17771261,0.204945672,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.042553191,0.278194444,0.147800587,0.148969652,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.055319149,0.224351852,0.184750733,0.08385163,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.063829787,0.1,0.174193548,0.262944923,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.038297872,0.05625,0.17771261,0.279580367,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.059574468,0.987777778,0.17771261,0.405470213,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.046808511,0.982222222,0.208211144,0.345822405,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.080851064,0.816388889,0.132668622,0.118980892,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.046808511,0.501527778,0.128445748,0.204046459,0.264150943,0,1,16,0.083547558,0.183967841,0.02013832,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.022658785
0.75,0.063829787,0.437407408,0.116715542,0.153390783,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.063829787,0.327222222,0.163636364,0.166279505,0.235849057,0,1,17,0.055269923,0.183967841,0.01301743,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.014989658
0.833333333,0.072340426,0.269583333,0.139002933,0.179767703,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.072340426,0.154166667,0.117888563,0.335331585,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.063829787,0.128055556,0.117888563,0.324541027,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.025531915,0.084375,0.103812317,0.294642188,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.012765957,0.961388889,0.100293255,0.427950543,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.034042553,0.663055556,0.100293255,0.37819408,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.05106383,0.523055556,0.058064516,0.055676283,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.034042553,0.546805556,0.065102639,0.172573998,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.017021277,0.486111111,0.079178886,0.152791308,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.085106383,0.122314815,0.116715542,0.153390783,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.085106383,0.067916667,0.117888563,0.372199325,0.198113208,0,1,9,0.097686375,0.183967841,0.023825315,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.026493349
0.5,0.055319149,0.021111111,0.036950147,0.44953166,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.068085106,0.990555556,0.114369501,0.312851255,0.452830189,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.10212766,0.011666667,0.121407625,0.265192956,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.089361702,0.635555556,0.107331378,0.168077932,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.05106383,0.431805556,0.100293255,0.177070064,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.106382979,0.249583333,0.114369501,0.184263769,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.05106383,0.129166667,0.114369501,0.438741101,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.038297872,0.083888889,0.156598241,0.441888348,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.059574468,0.33962963,0.248093842,0.279880105,0.41509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.029787234,0.607222222,0.234017595,0.234170101,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.05106383,0.486388889,0.237536657,0.11952042,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.093617021,0.149166667,0.269208211,0.30026227,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.089361702,0.156388889,0.269208211,0.320944174,0.273584906,0,1,1,0.065552699,0.183967841,0.015568822,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.017778431
0.541666667,0.029787234,0.087916667,0.374780059,0.324990633,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.072340426,0.340555556,0.299706745,0.293967778,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.085106383,0.175277778,0.184750733,0.028699888,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.068085106,0.525555556,0.156598241,0.250805545,0.264150943,0,1,16,0.083547558,0.183967841,0.02013832,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.022658785
0.833333333,0.055319149,0.469444444,0.149560117,0.185612589,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.09787234,0.198611111,0.212903226,0.269689022,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.110638298,0.110277778,0.226979472,0.478306482,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.029787234,0.064722222,0.269208211,0.474260022,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.089361702,0.729444444,0.205865103,0.197751967,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.080851064,0.568611111,0.093255132,0.212588985,0.471698113,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.106382979,0.176388889,0.360703812,0.335331585,0.556603774,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.046808511,0.984722222,0.248093842,0.42435369,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.10212766,0.856111111,0.17771261,0.050281004,0.405660377,1,1,11,0.005141388,0.183967841,0.001163719,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.001394387
0.791666667,0.068085106,0.551111111,0.156598241,0.275983514,0.367924528,1,1,7,0.044987147,0.183967841,0.010508146,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.012200884
0.916666667,0.10212766,0.477222222,0.17771261,0.236418134,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.072340426,0.100555556,0.262170088,0.687823155,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.089361702,0.965,0.388856305,0.371300112,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.127659574,0.861527778,0.230498534,0.11412514,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.046808511,0.484166667,0.135483871,0.366804046,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.144680851,0.253055556,0.19882698,0.124016486,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.106382979,0.396458333,0.179472141,0.206294492,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.110638298,0.210833333,0.19882698,0.149194455,0.433962264,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.093617021,0.955277778,0.170674487,0.333533158,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.110638298,0.336851852,0.0228739,0.67253653,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.080851064,0.474305556,0.017008798,0.925889846,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.038297872,0.448981481,0.046920821,1,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.063829787,0.488972222,0.115542522,0.721723492,0.377358491,1,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.75,0.106382979,0.767013889,0.08914956,0.473735481,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.110638298,0.668888889,0.176539589,0.126938928,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.110638298,0.573472222,0.168328446,0.310753091,0.226415094,0,1,10,0.064267352,0.183967841,0.015247559,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.017429835
0.875,0.085106383,0.583240741,0.127859238,0.579018359,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.034042553,0.563402778,0.084457478,0.620756838,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.029787234,0.539768519,0.049266862,0.549269389,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.072340426,0.495393519,0.040469208,0.353690521,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.131914894,0.296712963,0.049853372,0.23499438,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.136170213,0.112453704,0.070967742,0.464518546,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.093617021,0.057060185,0.08797654,0.690146122,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.042553191,0.05010101,0.109677419,0.705562178,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.025531915,0.535486111,0.045395894,0.526189584,0.235849057,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.5,0.012765957,0.549351852,0.053958945,0.519895092,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.063829787,0.543078704,0.064516129,0.481753466,0.311320755,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.583333333,0.09787234,0.45725,0.063695015,0.29136006,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.093617021,0.282175926,0.068621701,0.27658299,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.080851064,0.175138889,0.083870968,0.476732859,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.021276596,0.128865741,0.079178886,0.503934058,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.038297872,0.103703704,0.100879765,0.354364931,0.113207547,0,1,13,0.073264781,0.183967841,0.017510643,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.019870011
0.791666667,0.089361702,0.247175926,0.124340176,0.11479955,0.103773585,0,1,17,0.055269923,0.183967841,0.01301743,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.014989658
0.833333333,0.080851064,0.769513889,0.112609971,0.06661671,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.085106383,0.656064815,0.093841642,0.234394904,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.059574468,0.579861111,0.083284457,0.452304234,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.034042553,0.569490741,0.074486803,0.5022855,0,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.021276596,0.564259259,0.062170088,0.53136006,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.05106383,0.543611111,0.060997068,0.462570251,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.093617021,0.469027778,0.064516129,0.227500937,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.110638298,0.183263889,0.095014663,0.260621956,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.09787234,0.110462963,0.122580645,0.462944923,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.029787234,0.082152778,0.162463343,0.574522293,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.008510638,0.051134259,0.196480939,0.496815286,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.05106383,0.018425926,0.205278593,0.369276883,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.089361702,0.103356481,0.193548387,0.190408393,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.093617021,0.838402778,0.209970674,0.092319221,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.089361702,0.613194444,0.207624633,0.144773323,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.05106383,0.544444444,0.188269795,0.351892094,0.349056604,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.5,0.021276596,0.536689815,0.194721408,0.465043087,0.424528302,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.541666667,0.025531915,0.556203704,0.201759531,0.371075309,0.509433962,0,1,7,0.044987147,0.183967841,0.010508146,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.012200884
0.583333333,0.063829787,0.526574074,0.214076247,0.345522668,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.080851064,0.386481481,0.272727273,0.210865493,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.080851064,0.191967593,0.317302053,0.242113151,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.063829787,0.127638889,0.304985337,0.428550019,0.424528302,0,1,8,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.75,0.05106383,0.105462963,0.305571848,0.44158861,0.424528302,1,1,8,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.791666667,0.068085106,0.083148148,0.269794721,0.33136006,0.481132075,0,1,8,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.833333333,0.085106383,0.419861111,0.262756598,0.183064818,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.072340426,0.869143519,0.194134897,0.114574747,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.063829787,0.662453704,0.137243402,0.128437617,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.059574468,0.55275463,0.105571848,0.299812664,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.012765957,0.577020202,0.101572914,0.453537246,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.025531915,0.549953704,0.084457478,0.48452604,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.068085106,0.545138889,0.075659824,0.355488947,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.068085106,0.417847222,0.107331378,0.151667291,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.09787234,0.195578704,0.092082111,0.242337954,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.059574468,0.162592593,0.102052786,0.430423379,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.017021277,0.109976852,0.113782991,0.434095167,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.034042553,0.089490741,0.119648094,0.368752342,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.063829787,0.077083333,0.109090909,0.292019483,0,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.063829787,0.260023148,0.076246334,0.10363432,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.080851064,0.680025253,0.055131965,0.118621206,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.068085106,0.626481481,0.053958945,0.259123267,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.017021277,0.580925926,0.072140762,0.470063694,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.017021277,0.542013889,0.079178886,0.429374297,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.034042553,0.550972222,0.061583578,0.396553016,0.179245283,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.625,0.055319149,0.522708333,0.055718475,0.210266017,0.198113208,0,1,2,0.080976864,0.183967841,0.019477214,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.021961592
0.666666667,0.068085106,0.334699074,0.086803519,0.166953915,0.20754717,0,1,17,0.055269923,0.183967841,0.01301743,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.014989658
0.708333333,0.055319149,0.204351852,0.083284457,0.287598351,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
