hour,wave_height,tide_variation,drowning,prediction,cluster,p(s|pred),p(drowning),p(~drowning),p(pred|drowning),p(pred|~drowning),p(drowning|pred),p(drowning|pred)*p(s|pred)
0.375,0.0674486801331258,0.0343796711509716,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4166666666666667,0.05982404693485607,0.1502242152466368,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4583333333333333,0.0633431085192594,0.07548579970104634,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5,0.05747800611319132,0.09267563527653214,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.5416666666666666,0.06862170089586432,0.06576980568011959,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5833333333333334,0.081524926470739,0.05754857997010464,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.625,0.11143694993816702,0.03961136023916294,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.6666666666666666,0.13079178865238514,0.04633781763826607,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.7083333333333334,0.1917888563499798,0.14573991031390135,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.75,0.1671554252591567,0.11136023916292974,1,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.7916666666666666,0.14486803498999834,0.16666666666666669,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.8333333333333334,0.10381231673989733,0.17339312406576982,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.875,0.09325513198668743,0.11136023916292974,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9166666666666666,0.09384164201615053,0.06203288490284006,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9583333333333334,0.07683284482740946,0.032137518684603884,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
1.0,0.0609970676975946,0.07698056801195814,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.04166666666666666,0.05630498535045277,0.07249626307922273,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.08333333333333333,0.044574779834504336,0.14648729446935727,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.125,0.03401759508129446,0.11360239162929744,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.16666666666666666,0.028739002704689508,0.08071748878923768,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.20833333333333331,0.035777125873496116,0.029147982062780273,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.25,0.05513196458771425,0.08221225710014947,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.2916666666666667,0.1026392959771588,0.09491778774289986,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.3333333333333333,0.09090909116502266,0.11061285500747384,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.375,0.06627566007419955,0.06278026905829596,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4166666666666667,0.06862170089586432,0.13901345291479822,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4583333333333333,0.07624633409413402,0.029895366218236175,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5,0.07272727250973074,0.07922272047832586,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5416666666666666,0.05513196458771425,0.08520179372197309,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.5833333333333334,0.0961876835416276,0.05754857997010464,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.625,0.06979472165860287,0.1898355754857997,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.6666666666666666,0.09560117280835218,0.08295964125560537,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.7083333333333334,0.0785923756196111,0.05306427503736921,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.75,0.07331378324300616,0.05680119581464872,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.7916666666666666,0.06568914934092415,0.18759342301943202,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.8333333333333334,0.054545454558251126,0.10089686098654707,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.875,0.051612903003310937,0.21150971599402094,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9166666666666666,0.05043988294438472,0.09192825112107623,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9583333333333334,0.05102639297384785,0.09865470852017937,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
1.0,0.06510263931146104,0.02316890881913304,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.04166666666666666,0.054545454558251126,0.1860986547085202,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.08333333333333333,0.046334310626705996,0.3878923766816144,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.125,0.038123167398973166,0.10089686098654707,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.16666666666666666,0.04164222898337646,0.07847533632286996,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.20833333333333331,0.04046920822063794,0.0343796711509716,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.25,0.05571847532098968,0.017937219730941704,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.2916666666666667,0.0785923756196111,0.05605381165919282,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.3333333333333333,0.07800586488633568,0.1352765321375187,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.375,0.06510263931146104,0.08520179372197309,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4166666666666667,0.0645161292819979,0.06053811659192825,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4583333333333333,0.0674486801331258,0.041106128550074734,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5,0.07331378324300616,0.07623318385650224,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5416666666666666,0.07565982406467092,0.059043348281016435,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5833333333333334,0.07800586488633568,0.2653213751868461,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.625,0.08680351884734391,0.13079222720478328,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.6666666666666666,0.09677419357109072,0.16292974588938716,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.7083333333333334,0.08387096799621603,0.17414050822122573,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.75,0.0633431085192594,0.06726457399103139,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.7916666666666666,0.05747800611319132,0.026905829596412557,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.8333333333333334,0.04868035215218308,0.15994020926756355,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.875,0.04868035215218308,0.16292974588938716,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9166666666666666,0.061263663357481214,0.4035874439461883,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9583333333333334,0.07155425245080453,0.22645739910313906,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
1.0,0.07155425245080453,0.05680119581464872,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.04166666666666666,0.06686217010366269,0.09267563527653214,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.08333333333333333,0.0633431085192594,0.08146487294469358,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.125,0.07214076248026763,0.21449925261584454,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.16666666666666666,0.06275659848979626,0.2713004484304933,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.20833333333333331,0.07096774171752909,0.08520179372197309,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.25,0.05982404693485607,0.21300448430493274,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.2916666666666667,0.08563049878841769,0.08744394618834081,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.3333333333333333,0.08093841644127586,0.11061285500747384,1,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.375,0.06627566007419955,0.1898355754857997,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4166666666666667,0.06979472165860287,0.2496263079222721,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4583333333333333,0.08269794723347751,0.17488789237668162,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5,0.08445747802567917,0.14424514200298955,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5416666666666666,0.12258064542465236,0.09417040358744394,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5833333333333334,0.14545454572327374,0.13303437967115098,1,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.625,0.15366568895100666,0.27503736920777283,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.6666666666666666,0.1771260999829035,0.16591928251121074,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.7083333333333334,0.1806451615673068,0.17488789237668162,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.75,0.17653958924962804,0.10837070254110613,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.7916666666666666,0.14134897340559507,0.08744394618834081,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.8333333333333334,0.0926686219572243,0.05306427503736921,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.875,0.07096774171752909,0.2399103139013453,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9166666666666666,0.06275659848979626,0.3609865470852017,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9583333333333334,0.06958144470840621,0.17862481315396114,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
1.0,0.07448680330193239,0.11509715994020925,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.04166666666666666,0.08797653961008248,0.019431988041853514,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.08333333333333333,0.08621700881788083,0.1360239162929746,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.125,0.09389496142965277,0.14648729446935727,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.16666666666666666,0.09384164201615053,0.2219730941704036,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.20833333333333331,0.07661956787721283,0.3886397608370703,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.25,0.08621700881788083,0.14798206278026907,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.2916666666666667,0.09501466277888906,0.0515695067264574,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.3333333333333333,0.1026392959771588,0.17787742899850525,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.375,0.09560117280835218,0.26307922272047835,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4166666666666667,0.10791788835376373,0.1846038863976084,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4583333333333333,0.09736070360055382,0.2458893871449925,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5,0.10498533750263583,0.16591928251121074,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5416666666666666,0.10967741914596538,0.050074738415545585,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5833333333333334,0.11143694993816702,0.12929745889387145,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.625,0.12258064542465236,0.3258594917787743,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.6666666666666666,0.13079178865238514,0.3423019431988042,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.7083333333333334,0.14428152496053526,0.2272047832585949,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.75,0.15425219968428205,0.1711509715994021,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.7916666666666666,0.14545454572327374,0.1883408071748879,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.8333333333333334,0.11554252225584576,0.04260089686098655,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.875,0.09325513198668743,0.31390134529147984,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9166666666666666,0.10498533750263583,0.4656203288490284,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9583333333333334,0.09501466277888906,0.2623318385650225,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
1.0,0.09442815274942597,0.21375186846038866,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.04166666666666666,0.10850439908703913,0.1046337817638266,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.08333333333333333,0.10967741914596538,0.07847533632286996,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.125,0.10146627591823257,0.21001494768310916,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.16666666666666666,0.11671554231477195,0.5089686098654709,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.20833333333333331,0.10205278594769564,0.41704035874439466,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.25,0.09560117280835218,0.19581464872944696,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.2916666666666667,0.10205278594769564,0.26681614349775784,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.3333333333333333,0.10615835756156207,0.07399103139013452,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.375,0.09208211122394888,0.09192825112107623,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4166666666666667,0.09442815274942597,0.20852017937219733,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4583333333333333,0.09208211122394888,0.3662182361733932,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5,0.10087976518495714,0.20553064275037367,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5416666666666666,0.08973607040228412,0.15695067264573992,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.5833333333333334,0.07741935485687257,0.017189835575485802,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.625,0.08387096799621603,0.1352765321375187,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.6666666666666666,0.08621700881788083,0.485052316890882,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.7083333333333334,0.0785923756196111,0.29671150971599397,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.75,0.08211143720401443,0.3662182361733932,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.7916666666666666,0.06627566007419955,0.12182361733931242,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.8333333333333334,0.042815249042302696,0.09118086696562032,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.875,0.029912023467428044,0.09192825112107623,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9166666666666666,0.02463343109082309,0.2705530642750374,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9583333333333334,0.0281524926752264,0.4446935724962631,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
1.0,0.03343108505183134,0.4559043348281017,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.04166666666666666,0.039882698191174834,0.2548579970104634,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.08333333333333333,0.039882698191174834,0.12780269058295965,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.125,0.04046920822063794,0.1031390134529148,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.16666666666666666,0.04340175977557812,0.3535127055306428,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.20833333333333331,0.03636363660677152,0.2653213751868461,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.25,0.03343108505183134,0.390881913303438,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.2916666666666667,0.042815249042302696,0.1689088191330344,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.3333333333333333,0.046334310626705996,0.09118086696562032,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.375,0.025806451853561625,0.1524663677130045,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4166666666666667,0.0392961874578994,0.2047832585949178,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4583333333333333,0.035777125873496116,0.2899850523168909,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.5,0.05102639297384785,0.5336322869955157,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.5416666666666666,0.04750733138944454,0.4551569506726458,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.5833333333333334,0.06158357772705773,0.08819133034379671,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.625,0.05043988294438472,0.2690582959641256,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.6666666666666666,0.06158357772705773,0.2727952167414051,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.7083333333333334,0.06686217010366269,0.3116591928251121,0,1,1,1.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.026863084922010397,0.026863084922010397
0.75,0.04526792869097195,0.5284005979073243,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.7916666666666666,0.045747800597242885,0.3079222720478326,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.8333333333333334,0.035190615844032984,0.3654708520179372,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.875,0.022873900298621443,0.08295964125560537,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9166666666666666,0.012316715545411548,0.16666666666666669,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.9583333333333334,0.013489736308150077,0.35201793721973096,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
1.0,0.014662756367076313,0.5792227204783258,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.04166666666666666,0.016422287159277953,0.5695067264573991,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.08333333333333333,0.022287390269158318,0.4402092675635277,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.125,0.022287390269158318,0.036621823617339316,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.16666666666666666,0.02463343109082309,0.12182361733931242,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.20833333333333331,0.032844575022368226,0.4364723467862481,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.25,0.03695014663623463,0.4484304932735426,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.2916666666666667,0.04868035215218308,0.4701046337817639,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.3333333333333333,0.03401759508129446,0.2496263079222721,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.375,0.0392961874578994,0.08819133034379671,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4166666666666667,0.04105571825010106,0.14798206278026907,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
0.4583333333333333,0.06217008775652085,0.2608370702541106,0,0,0,0.0,0.008039725703475999,0.991960274296524,0.9117647058823529,0.26769964243146604,0.0,0.0
