hour,dif_tide_height,current_dir,water_temp,current_speed,wind_speed,wind_dir,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.75,0.127659574,0.336481481,0.638406011,0.117197452,0.377358491,0.111944444,1,1,14,0.009933775,0.071411681,0.000771012,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.006940485
0.791666667,0.114893617,0.691458333,0.636527696,0.111352567,0.377358491,0.1075,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.09787234,0.589375,0.634041692,0.277107531,0.283018868,0.126111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.055319149,0.577685185,0.642991309,0.493742975,0.245283019,0.124722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.029787234,0.559490741,0.635864762,0.496215811,0.198113208,0.125,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.05106383,0.553409091,0.619361708,0.38650499,0.150943396,0.143888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.093617021,0.492083333,0.635201827,0.268115399,0.150943396,0.118055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.127659574,0.281111111,0.63790881,0.231922068,0.122641509,0.079444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.119148936,0.142523148,0.626749411,0.453503185,0.169811321,0.08,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.089361702,0.113726852,0.624594874,0.562382915,0.179245283,0.068333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.034042553,0.096018519,0.624650118,0.515998501,0.226415094,0.067777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.046808511,0.055185185,0.60669564,0.405844886,0.122641509,0.077222222,1,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.106382979,0.636944444,0.61155716,0.213263394,0.113207547,0.146944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.106382979,0.683657408,0.61338023,0.05814912,0.179245283,0.091388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.068085106,0.619675926,0.615148056,0.178418883,0.113207547,0.205833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.072340426,0.596944444,0.627256656,0.415933785,0.047169811,0.035,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.042553191,0.55025463,0.639400413,0.524391158,0.113207547,0.969166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.068085106,0.529015151,0.622977715,0.524738581,0.103773585,0.748611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.063829787,0.505486111,0.618076016,0.362757587,0.20754717,0.684166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.106382979,0.44459596,0.627678524,0.21867911,0.198113208,0.708333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.110638298,0.222939815,0.624484384,0.260322218,0.198113208,0.769444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.059574468,0.140949074,0.651222746,0.382390408,0.188679245,0.764166667,0,1,16,0.105960265,0.071411681,0.009032164,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.074031841
0.666666667,0.063829787,0.108240741,0.668182823,0.415136755,0.179245283,0.796944444,0,1,16,0.105960265,0.071411681,0.009032164,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.074031841
0.708333333,0.046808511,0.09625,0.657189157,0.341701011,0.160377358,0.780833333,0,1,16,0.105960265,0.071411681,0.009032164,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.074031841
0.75,0.114893617,0.076296296,0.674922658,0.201573623,0.160377358,0.771111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.093617021,0.407430556,0.69182749,0.106856501,0.283018868,0.825555556,0,1,36,0.023178808,0.071411681,0.001821505,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.016194465
0.833333333,0.09787234,0.598634259,0.692214202,0.304383664,0.169811321,0.826388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.085106383,0.570227273,0.667695666,0.568064307,0.235849057,0.951666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.034042553,0.56462963,0.646471715,0.506556763,0.226415094,0.000555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.029787234,0.563518519,0.628020035,0.516223304,0.198113208,0.047222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.080851064,0.529907408,0.628517236,0.404121394,0.066037736,0.058055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.106382979,0.441435185,0.636914408,0.206294492,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.127659574,0.216782407,0.628738215,0.282053203,0.037735849,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.09787234,0.099143519,0.622495581,0.491045335,0.08490566,0.108055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.055319149,0.084722222,0.62188789,0.557886849,0.132075472,0.401666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.021276596,0.071203704,0.61459561,0.46729112,0.066037736,0.969722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.085106383,0.259976852,0.612109605,0.344398651,0.132075472,0.130833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.09787234,0.915694444,0.619678109,0.139153241,0.103773585,0.149722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.093617021,0.631736111,0.620230554,0.126039715,0.094339623,0.180833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.072340426,0.583726852,0.618573217,0.295466467,0.037735849,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.068085106,0.546759259,0.630892752,0.518771075,0.047169811,0.956111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.012765957,0.526898148,0.626970389,0.483626826,0.150943396,0.665,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.055319149,0.521388889,0.617634061,0.470513301,0.235849057,0.665555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.080851064,0.477638889,0.620451533,0.341925815,0.216981132,0.684166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.093617021,0.335393519,0.616197702,0.238141626,0.245283019,0.700555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.114893617,0.182569444,0.617634061,0.385013113,0.132075472,0.772222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.05106383,0.129421296,0.67470168,0.436493068,0.29245283,0.817777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.021276596,0.115393519,0.693982027,0.389958786,0.301886792,0.855,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.059574468,0.099560185,0.674038745,0.269913825,0.254716981,0.940833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.093617021,0.204351852,0.645753536,0.103334582,0.226415094,0.974444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.089361702,0.658131313,0.695840253,0.218106884,0.264150943,0.960833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.10212766,0.587939815,0.683098851,0.387635819,0.188679245,0.057222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.072340426,0.572013889,0.656415734,0.571824653,0.113207547,0.073888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.034042553,0.554791667,0.635699028,0.462420382,0.047169811,0.105555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.063829787,0.562291667,0.622937537,0.460771825,0.132075472,0.615555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.072340426,0.515509259,0.627136123,0.337654552,0.018867925,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.119148936,0.34224537,0.625478786,0.23956538,0.113207547,0.429166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.09787234,0.172893519,0.620120065,0.378643687,0.056603774,0.279444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.063829787,0.087222222,0.61459561,0.511352566,0.160377358,0.218888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.025531915,0.083935185,0.620893488,0.512401648,0.216981132,0.180833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.038297872,0.070833333,0.613656453,0.419707756,0.188679245,0.191111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.076595745,0.571574074,0.620783,0.240839266,0.08490566,0.152222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.119148936,0.833541667,0.617247348,0.079430498,0.188679245,0.126944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.072340426,0.632962963,0.617578816,0.203372049,0.122641509,0.251944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.09787234,0.567430556,0.623655716,0.390483327,0.188679245,0.417777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.034042553,0.53212963,0.637245875,0.502735107,0.235849057,0.517222222,1,1,7,0.016556291,0.071411681,0.001292998,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.011567475
0.5,0.034042553,0.523703704,0.619788598,0.505582615,0.264150943,0.571388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.063829787,0.525208333,0.611004715,0.470813038,0.396226415,0.635277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.080851064,0.454722222,0.621611668,0.27590858,0.226415094,0.690277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.106382979,0.25525463,0.607966264,0.241813413,0.216981132,0.691111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.068085106,0.151805556,0.611612404,0.391457475,0.160377358,0.738611111,0,1,16,0.105960265,0.071411681,0.009032164,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.074031841
0.708333333,0.021276596,0.121489899,0.654919109,0.411519466,0.113207547,0.72,0,1,16,0.105960265,0.071411681,0.009032164,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.074031841
0.75,0.034042553,0.113287037,0.667354155,0.351742225,0.179245283,0.951388889,1,1,13,0.026490066,0.071411681,0.002088242,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.01850796
0.791666667,0.072340426,0.106342593,0.638682234,0.236867741,0.20754717,0.967222222,1,1,11,0.029801325,0.071411681,0.002356656,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.020821455
0.833333333,0.063829787,0.529652778,0.644980112,0.079280629,0.160377358,0.850833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.09787234,0.624097222,0.652548615,0.244211315,0.103773585,0.672777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.063829787,0.585509259,0.648129052,0.36770326,0.216981132,0.029722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.038297872,0.573009259,0.644261933,0.511877107,0.075471698,0.342777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.029787234,0.560115741,0.62625221,0.491569876,0.08490566,0.854722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.029787234,0.558912037,0.614982322,0.435144249,0.160377358,0.115833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.09787234,0.513356481,0.624097673,0.283926564,0.169811321,0.346944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.10212766,0.203587963,0.615590012,0.213713001,0.226415094,0.254444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.080851064,0.072847222,0.607358574,0.388010491,0.254716981,0.390555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.042553191,0.08875,0.604817325,0.499887598,0.179245283,0.344722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.025531915,0.084305556,0.61094947,0.459572874,0.160377358,0.326388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.042553191,0.052592593,0.609181644,0.33458224,0.20754717,0.318888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.089361702,0.268356481,0.614429876,0.153016111,0.235849057,0.155277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.063829787,0.764259259,0.610065557,0.118321469,0.283018868,0.201111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.076595745,0.614444444,0.610838981,0.257025103,0.20754717,0.221388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.05106383,0.555092593,0.618517973,0.443836643,0.339622642,0.371666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.038297872,0.519768519,0.620617266,0.455526414,0.160377358,0.33,0,1,22,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.541666667,0.042553191,0.517962963,0.601834119,0.502360434,0.20754717,0.322777778,1,1,22,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.583333333,0.072340426,0.496134259,0.602828521,0.350318471,0.188679245,0.454722222,1,1,22,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.625,0.068085106,0.358171296,0.608131998,0.170325965,0.29245283,0.409722222,1,1,5,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.666666667,0.09787234,0.12775463,0.599458604,0.256200824,0.216981132,0.358611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.063829787,0.080324074,0.596917355,0.41251405,0.198113208,0.363055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.05106383,0.109282407,0.604043901,0.430423379,0.132075472,0.132777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.038297872,0.077546296,0.598187979,0.353540652,0.056603774,0.279166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.063829787,0.045023148,0.596309664,0.204945672,0.169811321,0.26,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.076595745,0.742824074,0.59686211,0.089396778,0.216981132,0.128055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.059574468,0.659343434,0.597665667,0.216880684,0.377358491,0.228611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.05106383,0.559652778,0.593989393,0.37294867,0.254716981,0.185,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.021276596,0.534791667,0.607690042,0.442787561,0.141509434,0.280555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.021276596,0.521237374,0.600859806,0.44511734,0.160377358,0.406666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.068085106,0.517662037,0.589293607,0.29366804,0.179245283,0.311111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.114893617,0.434675926,0.58520551,0.181491195,0.141509434,0.238611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.072340426,0.159722222,0.581283147,0.216935182,0.188679245,0.235555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.063829787,0.115416667,0.577416028,0.376920195,0.367924528,0.146111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.055319149,0.118078704,0.589956541,0.352416635,0.20754717,0.1575,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.029787234,0.070486111,0.581172658,0.324615961,0.235849057,0.115277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.059574468,0.26662037,0.570123748,0.226826527,0.301886792,0.205555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.072340426,0.926435185,0.577747496,0.177594605,0.349056604,0.247222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.072340426,0.783356481,0.581062169,0.129561634,0.283018868,0.104166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.072340426,0.635162037,0.581393636,0.239190708,0.330188679,0.113611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.055319149,0.553101852,0.588188716,0.415736231,0.264150943,0.187777778,0,1,22,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.541666667,0.021276596,0.517962963,0.588133471,0.424503559,0.283018868,0.1475,1,1,22,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.583333333,0.025531915,0.51650463,0.570897172,0.392806294,0.20754717,0.120277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.068085106,0.462152778,0.574046111,0.256350693,0.226415094,0.199166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.072340426,0.247546296,0.571615351,0.133083552,0.160377358,0.224722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.059574468,0.175185185,0.572112552,0.297414762,0.160377358,0.3,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.046808511,0.140694444,0.576255893,0.372049457,0.216981132,0.270555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.034042553,0.093518519,0.581117413,0.357961783,0.235849057,0.194722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.038297872,0.080208333,0.563549646,0.308729861,0.349056604,0.279444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.076595745,0.57025463,0.561837066,0.212064444,0.349056604,0.248888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.063829787,0.878726852,0.566588097,0.158486324,0.339622642,0.241388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.055319149,0.712106481,0.566201385,0.181341326,0.216981132,0.182222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.046808511,0.564953704,0.568245434,0.24953166,0.339622642,0.269722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.021276596,0.537453704,0.572720242,0.370026227,0.273584906,0.338888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.017021277,0.504560185,0.570344726,0.356313226,0.283018868,0.3125,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.034042553,0.493449074,0.562168533,0.271712252,0.339622642,0.257777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.042553191,0.316875,0.559130083,0.129861371,0.339622642,0.289444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.085106383,0.125601852,0.558632882,0.235743724,0.283018868,0.295277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.046808511,0.072291667,0.566698586,0.311427501,0.358490566,0.349166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.055319149,0.021319444,0.550843401,0.351292619,0.339622642,0.357222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.034042553,0.258194444,0.547749706,0.300711877,0.396226415,0.374444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.029787234,0.655648148,0.546534326,0.192206819,0.396226415,0.376666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.055319149,0.827847222,0.545318945,0.089621581,0.462264151,0.434166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.072340426,0.687523148,0.547583972,0.127313601,0.537735849,0.438055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.063829787,0.600810185,0.557472746,0.223079805,0.5,0.438611111,1,1,1,0.049668874,0.071411681,0.004003256,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.034702425
0.541666667,0.063829787,0.554930556,0.552942693,0.327688273,0.518867925,0.460833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.042553191,0.512523148,0.562886712,0.318246534,0.528301887,0.468611111,1,1,1,0.049668874,0.071411681,0.004003256,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.034702425
0.625,0.059574468,0.490856481,0.551395846,0.278531285,0.481132075,0.467777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.063829787,0.438055556,0.555925899,0.125215436,0.41509434,0.4725,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.072340426,0.207013889,0.555318209,0.183214687,0.613207547,0.563888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.05106383,0.143796296,0.566974809,0.286774073,0.462264151,0.546666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.034042553,0.095378788,0.563735469,0.385932763,0.556603774,0.559444444,1,1,17,0.033112583,0.071411681,0.002626763,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.02313495
0.833333333,0.017021277,0.061365741,0.55399234,0.401423754,0.424528302,0.554166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.029787234,0.028587963,0.55205878,0.3068565,0.528301887,0.571388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.05106383,0.809375,0.551506335,0.179917572,0.396226415,0.565833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.05106383,0.814166667,0.552390248,0.088122892,0.396226415,0.564444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.038297872,0.689143519,0.555483943,0.132559011,0.405660377,0.578055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.029787234,0.670023148,0.562168533,0.184863245,0.367924528,0.553888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.025531915,0.583402778,0.560179729,0.293817909,0.462264151,0.594722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.029787234,0.565393519,0.565759429,0.284451105,0.405660377,0.591111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.034042553,0.494675926,0.562444756,0.188909704,0.283018868,0.557222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.046808511,0.343472222,0.560787419,0.134807044,0.358490566,0.498055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.072340426,0.198263889,0.559240572,0.20726864,0.301886792,0.563888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.046808511,0.118356481,0.5569203,0.264968153,0.339622642,0.463333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.029787234,0.068680556,0.557196523,0.261296366,0.330188679,0.479444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.025531915,0.276828704,0.556478345,0.217459723,0.462264151,0.583055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.046808511,0.725300926,0.557362257,0.145747471,0.377358491,0.544722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.034042553,0.868958333,0.564544048,0.092094417,0.301886792,0.522777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.055319149,0.742939815,0.575206247,0.086249532,0.528301887,0.562777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.072340426,0.635694444,0.576863583,0.144848258,0.547169811,0.580555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.046808511,0.570393519,0.574267089,0.256275759,0.537735849,0.584444444,0,1,1,0.049668874,0.071411681,0.004003256,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.034702425
0.625,0.017021277,0.525949074,0.578189452,0.28452604,0.528301887,0.601944444,0,1,1,0.049668874,0.071411681,0.004003256,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.034702425
0.666666667,0.034042553,0.485486111,0.584984532,0.208392656,0.339622642,0.614722222,0,1,33,0.036423841,0.071411681,0.002898579,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.025448445
0.708333333,0.046808511,0.454050926,0.587415292,0.17294867,0.424528302,0.638888889,0,1,1,0.049668874,0.071411681,0.004003256,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.034702425
0.75,0.085106383,0.325740741,0.590950943,0.17227426,0.264150943,0.647777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.038297872,0.221851852,0.586586623,0.250880479,0.160377358,0.628055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.059574468,0.142083333,0.581393636,0.308729861,0.08490566,0.659166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.025531915,0.11587963,0.583106217,0.343949044,0.103773585,0.692777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.029787234,0.090231481,0.583769151,0.299662795,0.20754717,0.6525,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.046808511,0.061691919,0.579706166,0.217861644,0.245283019,0.632777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.063829787,0.280393519,0.572278285,0.055526414,0.188679245,0.6775,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.042553191,0.699282408,0.574543312,0.043911577,0.132075472,0.594722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.038297872,0.610092593,0.58327195,0.138703634,0.235849057,0.368611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.021276596,0.567268519,0.580896435,0.252154365,0.216981132,0.404722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.025531915,0.543148148,0.581227902,0.329936306,0.226415094,0.399722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.034042553,0.487268519,0.581062169,0.194304983,0.20754717,0.425,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.063829787,0.375069444,0.57597967,0.136680405,0.122641509,0.489166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
