hour,wave_height,current_speed,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.375,0.032258064,0.541026602,0.808646113,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.038709677,0.563207194,0.815161085,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.034604106,0.550618209,0.750670241,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.032258064,0.318771075,0.640974084,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.541666667,0.026392962,0.228774822,0.52937891,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.583333333,0.040149294,0.349310262,0.349084004,1,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.625,0.076246334,0.415436493,0.231233244,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.666666667,0.069208211,0.347396028,0.192359249,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.708333333,0.080351906,0.231322593,0.2502272,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.75,0.06627566,0.117197452,0.392873101,1,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.791666667,0.073313783,0.111352567,0.58165773,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.055718475,0.277107531,0.750446828,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.061583578,0.493742975,0.895107239,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.068621701,0.496215811,0.952412869,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.060623834,0.38650499,0.914320822,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.063929619,0.268115399,0.792672029,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.069794722,0.231922068,0.604129126,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.074486803,0.453503185,0.381925827,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.079765396,0.562382915,0.224419124,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.097360704,0.515998501,0.180294906,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.116715542,0.405844886,0.223078642,1,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.127272727,0.213263394,0.342605004,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.167155425,0.05814912,0.497765862,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.169501466,0.178418883,0.664209115,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.166195681,0.415933785,0.762399464,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.1542522,0.524391158,0.83916787,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.131644895,0.524738581,0.845174263,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.140175953,0.362757587,0.760723861,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.541666667,0.14636097,0.21867911,0.618967828,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.583333333,0.130791789,0.260322218,0.435656836,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.625,0.137829912,0.382390408,0.299262735,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.666666667,0.151319648,0.415136755,0.205205541,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.708333333,0.152492669,0.341701011,0.199285076,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.75,0.153665689,0.201573623,0.302390527,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.791666667,0.152492669,0.106856501,0.478887399,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.151906158,0.304383664,0.638293119,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.122687284,0.568064307,0.796470062,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.106744868,0.506556763,0.900134048,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.093841642,0.516223304,0.914655943,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.085043988,0.404121394,0.827971403,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.076246334,0.206294492,0.679503802,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.096774194,0.282053203,0.470956211,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.102639296,0.491045335,0.280942806,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.113196481,0.557886849,0.162421805,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.124340176,0.46729112,0.150580876,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.153665689,0.344398651,0.218275246,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.181231672,0.139153241,0.366621984,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.181818182,0.126039715,0.545464701,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.185923754,0.295466467,0.688784629,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.151906158,0.518771075,0.809763182,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.131378299,0.483626826,0.85277033,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.127272727,0.470513301,0.785187668,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.541666667,0.113782991,0.341925815,0.678507596,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.583333333,0.097360704,0.238141626,0.514075067,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.095014663,0.385013113,0.344168901,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.666666667,0.112023461,0.436493068,0.216376229,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.708333333,0.107917888,0.389958786,0.169457445,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.75,0.099120234,0.269913825,0.226541555,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.791666667,0.104985338,0.103334582,0.373659517,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.833333333,0.093255132,0.218106884,0.53295353,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.112023461,0.387635819,0.668565684,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.105571848,0.571824653,0.790884718,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.08914956,0.462420382,0.837354781,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.075659824,0.460771825,0.809539767,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.073313783,0.337654552,0.707741836,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.073313783,0.23956538,0.55227882,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.078592376,0.378643687,0.365728329,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.099120234,0.511352566,0.216487936,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.099706745,0.512401648,0.131590706,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.11085044,0.419707756,0.148123324,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.140175953,0.240839266,0.256702413,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.15483871,0.079430498,0.408623771,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.160117302,0.203372049,0.544794459,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.138416423,0.390483327,0.701854334,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.458333333,0.11085044,0.502735107,0.794571046,1,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.5,0.103225807,0.505582615,0.80373101,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.541666667,0.102639296,0.470813038,0.73782395,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.583333333,0.116129032,0.27590858,0.605451296,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.113782991,0.241813413,0.437890974,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.666666667,0.100879765,0.391457475,0.289655943,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.708333333,0.090055985,0.411519466,0.209562109,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.75,0.078592376,0.351742225,0.220174263,1,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.791666667,0.065689149,0.236867741,0.32808311,1,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.833333333,0.065689149,0.079280629,0.446380697,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.063343109,0.244211315,0.569593387,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.070381232,0.36770326,0.684874888,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.058064516,0.511877107,0.76720286,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.060410557,0.491569876,0.775022341,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.061583578,0.435144249,0.726420692,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.060997068,0.283926564,0.611148347,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.053958945,0.213713001,0.45487042,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.123167155,0.388010491,0.300938338,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.117888563,0.499887598,0.192359249,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.09032258,0.459572874,0.156613047,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.117302053,0.33458224,0.210120643,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.116129032,0.153016111,0.317024129,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.101466276,0.118321469,0.452412869,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.104985338,0.257025103,0.573306221,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.113196481,0.443836643,0.702301162,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.5,0.119648094,0.455526414,0.740393208,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.541666667,0.120234604,0.502360434,0.740951743,1,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.583333333,0.109090909,0.350318471,0.671581769,1,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.625,0.139589443,0.170325965,0.55049151,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.184164223,0.256200824,0.4025916,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.708333333,0.216422287,0.41251405,0.279267203,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.75,0.197653959,0.430423379,0.213360143,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.791666667,0.181818182,0.353540652,0.226541555,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.833333333,0.152492669,0.204945672,0.313561215,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.121407625,0.089396778,0.441577301,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.107331378,0.216880684,0.569593387,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.097360704,0.37294867,0.679736372,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.096774194,0.442787561,0.736260054,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.111810184,0.44511734,0.72521206,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.120234604,0.29366804,0.671693477,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.134897361,0.181491195,0.557417337,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.131378299,0.216935182,0.413762288,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.116129032,0.376920195,0.291219839,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.124340176,0.352416635,0.226541555,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.144868035,0.324615961,0.219057194,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.156598241,0.226826527,0.282059875,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.158944281,0.177594605,0.384606792,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.116129032,0.129561634,0.478663986,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.127272727,0.239190708,0.60422252,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.126099707,0.415736231,0.689454871,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.541666667,0.095014663,0.424503559,0.729557641,1,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.583333333,0.112023461,0.392806294,0.724307418,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.625,0.098533724,0.256350693,0.659405719,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.127859238,0.133083552,0.544235925,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.157184751,0.297414762,0.410857909,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.75,0.136070381,0.372049457,0.330987489,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.791666667,0.217595308,0.357961783,0.28798034,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.833333333,0.262756598,0.308729861,0.32450849,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.263343109,0.212064444,0.419571046,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.240469209,0.158486324,0.534964254,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.208797654,0.181341326,0.630585344,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.233431085,0.24953166,0.704758713,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.279178886,0.370026227,0.726640443,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.289736071,0.356313226,0.707559364,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.271554252,0.271712252,0.657671323,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.26568915,0.129861371,0.580764075,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.270967742,0.235743724,0.476429848,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.280351906,0.311427501,0.39577748,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.285630498,0.351292619,0.329423592,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.306744868,0.300711877,0.323279714,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.360117302,0.192206819,0.350759607,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.398240469,0.089621581,0.426608579,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.380058651,0.127313601,0.517984808,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.381231672,0.223079805,0.609696158,1,1,4,0.039464412,0.335540317,0.020325904,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.005868211
0.541666667,0.407624634,0.327688273,0.691577301,0,1,4,0.039464412,0.335540317,0.020325904,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.005868211
0.583333333,0.440469208,0.318246534,0.730898123,1,1,4,0.039464412,0.335540317,0.020325904,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.005868211
0.625,0.469794722,0.278531285,0.731233244,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.666666667,0.550146628,0.125215436,0.656389633,0,1,4,0.039464412,0.335540317,0.020325904,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.005868211
0.708333333,0.583577713,0.183214687,0.56590706,0,1,4,0.039464412,0.335540317,0.020325904,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.005868211
0.75,0.652785924,0.286774073,0.454647006,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.791666667,0.522580645,0.385932763,0.385500447,1,1,4,0.039464412,0.335540317,0.020325904,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.005868211
0.833333333,0.509090909,0.401423754,0.361148347,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.442228739,0.3068565,0.391420912,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.395307918,0.179917572,0.46201966,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.341935484,0.088122892,0.536304736,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.307917889,0.132559011,0.608579088,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.259824047,0.184863245,0.654012658,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.273313783,0.293817909,0.68051832,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.28856305,0.284451105,0.672140304,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.296187683,0.188909704,0.639410188,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.283870968,0.134807044,0.577412869,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.313782991,0.20726864,0.488494191,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.362463343,0.264968153,0.393319928,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.367741936,0.261296366,0.347296693,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.337829912,0.217459723,0.329311886,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.344868035,0.145747471,0.360142985,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.31085044,0.092094417,0.417672029,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.28914956,0.086249532,0.488270777,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.541666667,0.271554252,0.144848258,0.571939231,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.583333333,0.259237536,0.256275759,0.664767649,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.211730205,0.28452604,0.699285076,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.194721408,0.208392656,0.718722073,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.204105572,0.17294867,0.696827525,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.174193548,0.17227426,0.612157495,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.157184751,0.250880479,0.526027703,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.15542522,0.308729861,0.450625559,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.142521994,0.343949044,0.394101877,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.137243402,0.299662795,0.384271671,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.122687284,0.217861644,0.421581769,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.103812317,0.055526414,0.479669348,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.112023461,0.043911577,0.535456863,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.115542522,0.138703634,0.588918678,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.107331378,0.252154365,0.622095621,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.11085044,0.329936306,0.635835568,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.113782991,0.194304983,0.63360143,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.113782991,0.136680405,0.600871314,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.121407625,0.131060322,0.523681859,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.116715542,0.206219558,0.438226095,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.129725407,0.219006097,0.389186774,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.132551319,0.192806294,0.342158177,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.123167155,0.196403147,0.338360143,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.139589443,0.120119895,0.394213584,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.541666667,0.107917888,0.128437617,0.466487936,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.583333333,0.08797654,0.183289622,0.565571939,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.079765396,0.269913825,0.660857909,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.085630499,0.327388535,0.746313673,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.096187684,0.298913451,0.759159964,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.073900293,0.214162608,0.752569258,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.099120234,0.144473586,0.683534405,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.11026393,0.203372049,0.571157283,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.091495601,0.340576995,0.485701519,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.104132231,0.344650703,0.411639857,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.099120234,0.302585238,0.365393208,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.096187684,0.223679281,0.379133155,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.103812317,0.12933683,0.413385048,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.098533724,0.105207943,0.488829312,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.08429752,0.088701931,0.553172475,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.076246334,0.164181341,0.618632708,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.06686217,0.255526414,0.662086684,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.063929619,0.273735481,0.665437891,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.104398827,0.18478831,0.629133155,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.100879765,0.134357437,0.555630027,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.08739003,0.155264144,0.461572833,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
