hour,current_dir,water_temp,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.958333333,0.82587963,0.481180023,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.553194444,0.44676267,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.587546296,0.431515174,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.527222222,0.411260513,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.442361111,0.410246022,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.310694444,0.419748085,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.197569444,0.407815263,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.117384259,0.398976134,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.091921296,0.412732027,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.343865741,0.439415144,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.944305556,0.471236005,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.5,0.913356481,0.478749264,0.103773585,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.701550926,0.468031821,0.113207547,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.577083333,0.449082941,0.169811321,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.625,0.565578704,0.473224808,0.150943396,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.666666667,0.565231481,0.434664113,0.169811321,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.708333333,0.500393519,0.433062021,0.320754717,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.75,0.455162037,0.483942251,0.254716981,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.30474537,0.460684296,0.20754717,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.833333333,0.204791667,0.47736815,0.150943396,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.875,0.177893519,0.487698881,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.117731481,0.473998232,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.528032408,0.489798173,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.804675926,0.498361079,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.701226852,0.507476429,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.677546296,0.503885533,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.606759259,0.490405863,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.572152778,0.467092663,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.554166667,0.455215086,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.56375,0.454165439,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.452662037,0.442232616,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.117916667,0.448696229,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.133125,0.432178109,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.066134259,0.432454331,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.892685185,0.472285652,0.08490566,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.952453704,0.534270036,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.541666667,0.583541667,0.524105038,0.103773585,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.707222222,0.498526812,0.226415094,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.625,0.56287037,0.528414113,0.169811321,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.666666667,0.560717593,0.466705952,0.150943396,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.708333333,0.57275463,0.482782116,0.132075472,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.75,0.545625,0.467976577,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.791666667,0.420694444,0.459966117,0.066037736,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.284606481,0.499024013,0.132075472,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.875,0.187916667,0.455159841,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.11125,0.441348704,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.069305556,0.451403212,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.628838384,0.543546098,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.908333333,0.581614614,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.890162037,0.543661609,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.634953704,0.538800089,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.517939815,0.497974367,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.512800926,0.46388848,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.533611111,0.509078521,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.545555556,0.490516353,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.503148148,0.477589128,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.257268519,0.479633176,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.16087963,0.492560401,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.168518519,0.541286093,0.141509434,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.5,0.168634259,0.55205878,0.188679245,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.541666667,0.84709596,0.545354101,0.226415094,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.751851852,0.535374926,0.141509434,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.625,0.611134259,0.571781084,0.216981132,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.666666667,0.591111111,0.529629494,0.226415094,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.708333333,0.59349537,0.509686211,0.150943396,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.75,0.573842593,0.509686211,0.160377358,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.548472222,0.480627578,0.226415094,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.471018519,0.535319682,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.32989899,0.533662345,0.41509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.203263889,0.447536093,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.135732323,0.443382708,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.183131313,0.521619034,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.36040404,0.542401029,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.503564815,0.55885386,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.230324074,0.564544048,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.457060185,0.538579111,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.550185185,0.508857543,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.551087963,0.492836624,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.569189815,0.502172952,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.574953704,0.485875811,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.458842593,0.473224808,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.293217593,0.472506629,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.182523148,0.473942988,0.08490566,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.5,0.136111111,0.506371538,0.150943396,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.541666667,0.124191919,0.566568008,0.301886792,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.583333333,0.332152778,0.614650855,0.386792453,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.625,0.7025,0.584321597,0.216981132,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.666666667,0.58275463,0.582829994,0.066037736,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.708333333,0.565023148,0.558025192,0.08490566,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.75,0.575439815,0.540070713,0.056603774,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.565810185,0.504217001,0.047169811,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.520416667,0.504824691,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.480694444,0.551285356,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.302361111,0.511840748,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.17540404,0.481411046,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.11087963,0.451789924,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.071157407,0.541341338,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.050069444,0.575095757,0.452830189,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.076296296,0.611888627,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.109467593,0.61034178,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.257199074,0.604927814,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.466388889,0.583437684,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.550486111,0.540346936,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.571111111,0.535872127,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.525439815,0.502725398,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.459097222,0.530237183,0.311320755,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.24587963,0.537860931,0.339622642,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.5,0.160486111,0.548025928,0.301886792,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.541666667,0.129513889,0.565262228,0.367924528,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.583333333,0.08040404,0.573800022,0.245283019,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.074166667,0.60172363,0.283018868,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.216435185,0.627025633,0.235849057,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.526273148,0.605259281,0.358490566,1,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.75,0.551828704,0.608629199,0.235849057,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.566898148,0.614374632,0.141509434,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.569570707,0.555840521,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.492152778,0.572388775,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.421689815,0.566864319,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.247337963,0.537529464,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.185648148,0.56189231,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.144444444,0.569737036,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.116157407,0.550953889,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.091319444,0.593657926,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.085509259,0.603270477,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.200300926,0.611667649,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.393171296,0.607524308,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.556805556,0.588962139,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.569398148,0.574211845,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.544490741,0.549517531,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.509305556,0.557969947,0.198113208,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.427407408,0.544435033,0.301886792,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.256041667,0.569018857,0.320754717,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.541666667,0.165439815,0.582829994,0.264150943,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.583333333,0.100763889,0.56990277,0.301886792,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.271203704,0.575040513,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.666666667,0.369560185,0.644482911,0.358490566,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.708333333,0.322361111,0.644040955,0.198113208,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.75,0.595787037,0.65006261,0.20754717,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.556186869,0.651423636,0.169811321,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.566967593,0.571449617,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.532592593,0.573162198,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.52587963,0.568797879,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.367268519,0.534546258,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.198333333,0.531784031,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.128703704,0.567748233,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.095740741,0.571670595,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.066087963,0.534104302,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.984652778,0.63111373,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.901597222,0.644206688,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.754398148,0.649178698,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.614976852,0.641112993,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.571111111,0.601778875,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.549305556,0.553660873,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.540231481,0.541286093,0.075471698,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.508680556,0.528524602,0.113207547,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.33724537,0.527695934,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.541666667,0.185833333,0.556202122,0.216981132,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.583333333,0.133472222,0.552423394,0.198113208,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.087615741,0.542390984,0.169811321,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.146262626,0.549452242,0.188679245,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.564116162,0.649012964,0.462264151,1,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.75,0.617662037,0.645256335,0.283018868,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.579837963,0.645477313,0.301886792,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.572777778,0.595591485,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.55037037,0.577250295,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.541087963,0.555870654,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.493032408,0.538634355,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.254791667,0.53614835,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.156458333,0.544324543,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.108333333,0.54283294,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.080231481,0.538468621,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.07,0.548965085,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.067546296,0.546644814,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.611365741,0.564157337,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.605231481,0.557583235,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.578240741,0.547749706,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.573773148,0.556865056,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.548773148,0.555760165,0.141509434,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.539351852,0.530623895,0.113207547,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.473148148,0.537695197,0.188679245,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.228402778,0.52946376,0.150943396,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.583333333,0.160763889,0.568024455,0.235849057,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.108131313,0.552345047,0.29245283,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.112013889,0.589956541,0.386792453,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.313634259,0.619015174,0.301886792,1,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.75,0.607106481,0.621777402,0.245283019,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.586111111,0.613214496,0.198113208,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.583171296,0.595480996,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.560925926,0.569350324,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.553171296,0.565593695,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.548935185,0.542501473,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.394015151,0.544088499,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.180949074,0.534435769,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.131134259,0.537695197,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.076898148,0.540954626,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.053125,0.549407042,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.038587963,0.540567914,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.87474537,0.550401444,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.633838384,0.544209032,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.599398148,0.545539924,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.578587963,0.555760165,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.55712963,0.560455952,0.216981132,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.542037037,0.543661609,0.169811321,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.52650463,0.536037861,0.273584906,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.350532408,0.54841264,0.377358491,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.583333333,0.172083333,0.529298026,0.377358491,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.128518519,0.540733648,0.41509434,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.072962963,0.556588833,0.490566038,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.410509259,0.629511638,0.481132075,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.75,0.695902778,0.637743076,0.481132075,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
