hour,dif_tide_height,water_temp,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.041666667,0.072340426,0.432454331,0.269008482,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.05106383,0.432896288,0.157059875,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.034042553,0.425714497,0.136170688,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.063829787,0.41638319,0.189789991,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.080851064,0.441755504,0.297587131,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.089361702,0.434166913,0.444816801,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.080851064,0.435909627,0.566018767,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.046808511,0.440550169,0.644436997,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.025531915,0.445657779,0.672922252,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.085106383,0.443503241,0.611706881,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.093617021,0.443668975,0.514968722,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.059574468,0.453226282,0.382819482,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.110638298,0.458695492,0.27937891,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.583333333,0.063829787,0.470948733,0.160969616,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.625,0.042553191,0.477252639,0.139075067,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.666666667,0.05106383,0.49726121,0.191018767,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.708333333,0.072340426,0.48534178,0.295352994,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.75,0.089361702,0.515542134,0.430071492,0,1,4,0.091853035,0.296051076,0.04080107,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.015480024
0.791666667,0.106382979,0.517486741,0.575848973,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.833333333,0.055319149,0.509856967,0.710344057,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.875,0.021276596,0.471105427,0.796246649,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.038297872,0.452362458,0.782841823,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.063829787,0.41807066,0.692470956,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.089361702,0.432715488,0.543677391,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.123404255,0.447149381,0.365039775,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.059574468,0.439746612,0.212913315,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.038297872,0.441624927,0.132931189,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.05106383,0.428421479,0.154267203,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.080851064,0.43260165,0.238717605,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.093617021,0.433117266,0.377010724,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.076595745,0.433197621,0.530719392,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.076595745,0.443436948,0.651474531,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.055319149,0.453392016,0.712354781,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.05106383,0.442538973,0.70810992,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.063829787,0.421957867,0.641420912,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.093617021,0.413155569,0.499125278,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.093617021,0.41300825,0.342269884,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.055319149,0.427857985,0.210120643,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.625,0.012765957,0.441459193,0.146000894,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.666666667,0.046808511,0.433807823,0.160187668,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.708333333,0.076595745,0.427592811,0.252010724,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.75,0.080851064,0.431371538,0.392649687,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.791666667,0.09787234,0.439893931,0.541219839,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.833333333,0.076595745,0.443436948,0.684763182,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.046808511,0.44655274,0.781054513,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.017021277,0.447094137,0.818029491,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.05106383,0.426708898,0.783847185,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.09787234,0.414186801,0.655719392,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.110638298,0.415328521,0.477552411,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.076595745,0.426749076,0.295352994,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.046808511,0.427298174,0.17549151,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.038297872,0.427592811,0.131702413,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.038297872,0.430907484,0.182082216,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.09787234,0.434686211,0.297252011,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.080851064,0.434995581,0.452859696,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.080851064,0.440851503,0.587689901,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.034042553,0.447661649,0.69414656,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.034042553,0.451163819,0.725201072,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.458333333,0.072340426,0.443744308,0.684763182,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.076595745,0.429521348,0.572162645,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.114893617,0.419361373,0.409405719,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.093617021,0.424526738,0.26720286,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.625,0.072340426,0.440670703,0.160411081,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.666666667,0.029787234,0.449883987,0.123547811,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.708333333,0.068085106,0.453567793,0.173815907,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.75,0.080851064,0.44310548,0.294235925,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.791666667,0.085106383,0.450132587,0.440348525,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.833333333,0.089361702,0.450735255,0.600424486,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.875,0.063829787,0.451679434,0.725201072,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.021276596,0.44608132,0.798592493,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.034042553,0.437597097,0.788092046,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.055319149,0.420466264,0.721961573,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.123404255,0.417118444,0.575451588,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.114893617,0.417206835,0.390974084,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.076595745,0.436476134,0.228440572,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.055319149,0.431404685,0.13721457,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.038297872,0.433369813,0.123970701,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.072340426,0.437868297,0.211287788,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.076595745,0.440685769,0.350871314,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.085106383,0.441448144,0.493521001,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.068085106,0.445050088,0.612042002,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.055319149,0.454441662,0.681858802,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.458333333,0.034042553,0.450662935,0.716376229,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.5,0.05106383,0.45363667,0.659405719,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.541666667,0.076595745,0.430244549,0.549821269,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.10212766,0.432328058,0.390303843,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.059574468,0.500093748,0.243967828,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.666666667,0.068085106,0.529021803,0.134159964,1,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.708333333,0.038297872,0.556202122,0.144883825,0,1,6,0.07028754,0.296051076,0.030814979,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.011845584
0.75,0.059574468,0.513584898,0.207216265,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.791666667,0.080851064,0.503461992,0.329647006,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.080851064,0.502142819,0.481121537,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.875,0.085106383,0.501399529,0.629244861,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.025531915,0.493090749,0.7224084,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.025531915,0.465462949,0.761729223,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.042553191,0.452973735,0.732573727,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.089361702,0.433393489,0.615116688,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.093617021,0.434443135,0.449396783,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.089361702,0.43996759,0.275580876,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.055319149,0.449027696,0.146000894,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.017021277,0.447016794,0.09562109,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.046808511,0.438089275,0.138851653,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.076595745,0.44784245,0.242515639,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.093617021,0.452710666,0.381367292,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.093617021,0.456872422,0.51541555,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.063829787,0.461161408,0.624218052,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.458333333,0.055319149,0.482864982,0.686327078,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.5,0.055319149,0.482119181,0.676720286,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.541666667,0.063829787,0.453594579,0.596291332,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.583333333,0.080851064,0.455767531,0.470732797,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.625,0.089361702,0.486955591,0.323279714,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.666666667,0.046808511,0.522281968,0.200625559,1,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.708333333,0.017021277,0.524845315,0.155272565,1,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.75,0.042553191,0.559649381,0.179736372,0,1,6,0.07028754,0.296051076,0.030814979,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.011845584
0.791666667,0.068085106,0.549042428,0.278373548,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.085106383,0.517562506,0.399240393,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.875,0.09787234,0.515597378,0.540134957,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.046808511,0.523907736,0.667672029,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.034042553,0.50290218,0.732462019,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.017021277,0.479102829,0.739164432,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.080851064,0.456761933,0.669175493,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.085106383,0.448309517,0.536639857,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.080851064,0.455850398,0.380697051,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.080851064,0.477147172,0.232573727,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.029787234,0.473202711,0.14220286,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.021276596,0.476981438,0.130808758,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.063829787,0.460518563,0.186773905,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.063829787,0.480145444,0.313784629,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.080851064,0.502030895,0.43733244,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.068085106,0.503093695,0.551608579,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.458333333,0.089361702,0.507410136,0.64756479,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.5,0.076595745,0.508102534,0.693141198,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.541666667,0.068085106,0.496096052,0.657059875,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.583333333,0.072340426,0.462894078,0.574955317,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.625,0.093617021,0.479633176,0.452301162,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.666666667,0.076595745,0.521895256,0.309763181,0,1,4,0.091853035,0.296051076,0.04080107,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.015480024
0.708333333,0.076595745,0.514216264,0.192359249,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.75,0.05106383,0.519740719,0.15080429,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.791666667,0.055319149,0.511255156,0.189789991,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.076595745,0.513774308,0.300826631,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.875,0.076595745,0.524097147,0.43911975,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.085106383,0.526701532,0.582998212,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.046808511,0.525191514,0.669235925,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.029787234,0.503167354,0.71849866,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.042553191,0.491897466,0.70038017,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.068085106,0.479964644,0.602658624,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.085106383,0.463523866,0.476653262,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.089361702,0.489435138,0.323838248,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.029787234,0.484163229,0.210679178,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.025531915,0.482616382,0.148681859,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.038297872,0.48537861,0.155607685,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.059574468,0.483942251,0.223190349,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.059574468,0.484107985,0.34025916,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.085106383,0.488582793,0.44772118,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.055319149,0.491823807,0.540996425,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.5,0.046808511,0.50128904,0.59025916,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.541666667,0.042553191,0.509944019,0.624864776,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.583333333,0.068085106,0.488582793,0.582726924,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.625,0.055319149,0.488914261,0.492877266,0,1,1,0.142172524,0.296051076,0.065159639,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.023960385
0.666666667,0.076595745,0.490969358,0.387399464,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.708333333,0.089361702,0.493665292,0.240393208,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.75,0.029787234,0.500626105,0.169235925,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.791666667,0.012765957,0.498924573,0.168789097,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.833333333,0.059574468,0.492118444,0.227211796,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.875,0.068085106,0.494946965,0.331322609,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.068085106,0.497200943,0.449620197,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.042553191,0.495764584,0.551608579,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.017021277,0.493223335,0.616286863,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.008510638,0.501915144,0.629290643,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.038297872,0.506813495,0.595956211,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.059574468,0.497200943,0.519772118,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.076595745,0.493412745,0.413092046,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.068085106,0.490792575,0.285187668,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.038297872,0.487588391,0.192470956,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.012765957,0.487505525,0.146224307,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.025531915,0.484936653,0.150915996,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.038297872,0.494052004,0.223413762,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.059574468,0.499852681,0.31624218,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.068085106,0.500184149,0.418565684,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.072340426,0.505984826,0.528485255,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.541666667,0.025531915,0.507586918,0.59562109,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.583333333,0.029787234,0.524629862,0.603775692,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.625,0.029787234,0.52327637,0.577859696,1,1,1,0.142172524,0.296051076,0.065159639,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.023960385
0.666666667,0.072340426,0.522581867,0.495196604,0,1,1,0.142172524,0.296051076,0.065159639,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.023960385
0.708333333,0.072340426,0.523497349,0.376563896,0,1,4,0.091853035,0.296051076,0.04080107,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.015480024
0.75,0.059574468,0.519361899,0.261952636,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.791666667,0.029787234,0.512448439,0.200513852,1,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.038297872,0.512050678,0.207439678,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.875,0.05106383,0.501178551,0.279490617,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.05106383,0.5097967,0.356903485,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.046808511,0.524933706,0.446827525,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.021276596,0.522889658,0.524016979,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.025531915,0.520271067,0.558970246,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.012765957,0.517751915,0.587578195,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.029787234,0.518746317,0.568588025,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.055319149,0.516047226,0.502010724,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.059574468,0.510956836,0.410857909,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.059574468,0.505487625,0.29191848,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.029787234,0.500294638,0.20810992,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.017021277,0.494770183,0.174151028,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.025531915,0.492118444,0.188561215,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.046808511,0.492228934,0.245531725,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.093617021,0.49874779,0.329982127,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.080851064,0.502283442,0.445375335,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.076595745,0.513774308,0.534964254,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.583333333,0.021276596,0.517972893,0.612488829,0,1,3,0.145367412,0.296051076,0.066758583,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.024498821
0.625,0.042553191,0.520182676,0.623994638,0,1,1,0.142172524,0.296051076,0.065159639,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.023960385
0.666666667,0.042553191,0.515100177,0.606456658,0,1,1,0.142172524,0.296051076,0.065159639,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.023960385
0.708333333,0.076595745,0.510680613,0.511170688,0,1,1,0.142172524,0.296051076,0.065159639,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.023960385
0.75,0.076595745,0.509133766,0.391867739,1,1,4,0.091853035,0.296051076,0.04080107,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.015480024
0.791666667,0.063829787,0.504095463,0.287868633,1,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.021276596,0.501344284,0.22386059,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.875,0.029787234,0.490350619,0.22028597,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
