hour,wave_height,current_dir,wind_dir,dif_tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(drifting),p(pred|drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.708333333,0.260997067,0.627106481,0.375277778,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.252785924,0.583958333,0,0.106382979,1,1,9,0.069518717,0.221092457,0.020766738,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.015688181
0.791666667,0.213489736,0.564444444,0.379722222,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.170087977,0.543310185,0.381944444,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.168914956,0.542337963,0.390555556,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.185923754,0.517986111,0.404444444,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.205278593,0.285972222,0.421944444,0.119148936,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.242815249,0.153680556,0.421944444,0.123404255,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.273313783,0.105231481,0.421944444,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.280938417,0.08775463,0.421944444,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.382991203,0.055949074,0,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.397067449,0.499976852,0,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.35601173,0.855694444,0,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.343695015,0.646574074,0,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.256304986,0.60349537,0,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.222873901,0.56162037,0.429166667,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.212316716,0.535625,0.429722222,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.19941349,0.532685185,0.429722222,0.059574468,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.458333333,0.187683285,0.490625,0.429722222,0.089361702,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.5,0.219941349,0.333726852,0.429722222,0.119148936,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.254545455,0.149583333,0,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.241055719,0.092824074,0,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.22111437,0.072361111,0,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.228152493,0.04712963,0.421944444,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.206451613,0.502939815,0.421944444,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.201759531,0.716898148,0.421944444,0.123404255,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.190029326,0.57337963,0.421944444,0.114893617,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.165982404,0.564513889,0,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.156598241,0.554375,0.421944444,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.138043189,0.542828283,0.421944444,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.150146627,0.459675926,0.421944444,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.174780058,0.259930556,0.429722222,0.140425532,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.218768328,0.130115741,0.429722222,0.140425532,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.238709678,0.103310185,0.45,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.316715543,0.080625,0.453055556,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.395894428,0.037222222,0.447777778,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.387683284,0.639027778,0.486388889,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.363636364,0.91150463,0.461388889,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.324873367,0.682626263,0.455833333,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.248093842,0.585347222,0.454166667,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.211730205,0.548935185,0.465277778,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.19941349,0.538101852,0.4775,0.025531915,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.458333333,0.198240469,0.533541667,0.476666667,0.059574468,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.5,0.188269795,0.480763889,0.484444444,0.114893617,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.217008797,0.288819444,0.484444444,0.114893617,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.242228739,0.138888889,0.484444444,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.270381232,0.092476852,0.485555556,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.252199413,0.082685185,0.492222222,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.249853372,0.048865741,0.492222222,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.24457478,0.582407408,0.492222222,0.09787234,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.791666667,0.20117302,0.677893519,0.492222222,0.114893617,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.190615836,0.568055556,0,0.114893617,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.171260997,0.548333333,0,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.150146627,0.55087963,0.492222222,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.15483871,0.521412037,0.492222222,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.175953079,0.448194444,0.476666667,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.208797654,0.247569444,0.476666667,0.161702128,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.248093842,0.124467593,0.476666667,0.131914894,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.257478006,0.093634259,0.476666667,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.26744868,0.071805556,0.476666667,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.290322581,0.022361111,0.476666667,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.271554252,0.955810185,0.476666667,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.275659824,0.817962963,0,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.215835777,0.62837963,0.468888889,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.183577712,0.583634259,0.5,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.166568915,0.539212963,0.5,0.021276596,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.458333333,0.165395894,0.536759259,0.5,0.021276596,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.5,0.167741935,0.515462963,0.5,0.068085106,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.541666667,0.170674487,0.481550926,0.5,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.180058651,0.23775463,0.5,0.119148936,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.158517729,0.153080808,0.5,0.068085106,0,1,2,0.038502674,0.221092457,0.011238859,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.008688839
0.666666667,0.195894428,0.100138889,0.5,0.025531915,0,1,2,0.038502674,0.221092457,0.011238859,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.008688839
0.708333333,0.201759531,0.080439815,0.5,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.192375366,0.07287037,0.5,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.165395894,0.623356481,0.5,0.10212766,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.833333333,0.139002933,0.595300926,0.5,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.129032258,0.565925926,0.5,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.129618769,0.549467593,0.5,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.113089843,0.542272727,0.5,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.091495601,0.521597222,0.5,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.120821115,0.405740741,0,0.123404255,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.13313783,0.217546296,0.5,0.144680851,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.148973607,0.114560185,0.5,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.146041056,0.092685185,0.5,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.15542522,0.055486111,0,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.151906158,0.424351852,0,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.162463343,0.925115741,0,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.142521994,0.775046296,0,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.10541189,0.613308081,0,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.097360704,0.568333333,0.484444444,0.046808511,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.458333333,0.097360704,0.539699074,0.484444444,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.099706745,0.538796296,0.484444444,0.038297872,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.541666667,0.109090909,0.507962963,0.484444444,0.076595745,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.583333333,0.116129032,0.434675926,0.5,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.119648094,0.204074074,0.5,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.126099707,0.149930556,0.5,0.059574468,0,1,2,0.038502674,0.221092457,0.011238859,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.008688839
0.708333333,0.123753665,0.102777778,0.5,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.107917888,0.076464646,0.5,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.100293255,0.331435185,0.5,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.08739003,0.659166667,0.492222222,0.09787234,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.875,0.068621701,0.566851852,0.492222222,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.065102639,0.563425926,0.492222222,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.054545455,0.53662037,0.492222222,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.060997068,0.540462963,0.492222222,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.070967742,0.496898148,0.492222222,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.06686217,0.352175926,0,0.127659574,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.086803519,0.184930556,0,0.127659574,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.112609971,0.095833333,0.492222222,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.105571848,0.077685185,0.492222222,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.108504399,0.055115741,0.492222222,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.131964809,0.574282408,0.492222222,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.115542522,0.866435185,0,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.086803519,0.692824074,0,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.079178886,0.58337963,0.460833333,0.055319149,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.458333333,0.078592376,0.555347222,0.460833333,0.038297872,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.5,0.076246334,0.540625,0.460833333,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.08914956,0.530185185,0.461666667,0.034042553,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.583333333,0.08914956,0.500648148,0.492222222,0.068085106,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.625,0.096774194,0.34275463,0.492222222,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.092668622,0.180439815,0.492222222,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.11143695,0.130717593,0.492222222,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.117302053,0.107592593,0,0.025531915,0,1,11,0.029946524,0.221092457,0.008686598,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.006757986
0.791666667,0.095601173,0.100185185,0,0.059574468,0,1,11,0.029946524,0.221092457,0.008686598,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.006757986
0.833333333,0.091335644,0.526363636,0,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.069794722,0.626597222,0,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.052945881,0.570808081,0,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.047507331,0.560972222,0,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.047507331,0.535277778,0,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.065102639,0.535328283,0.492222222,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.062756598,0.503958333,0,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.079178886,0.330740741,0.492222222,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.11143695,0.169837963,0.492222222,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.126686217,0.113819444,0.492222222,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.148387097,0.073888889,0.492222222,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.128445748,0.059050926,0.492222222,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.117888563,0.337847222,0.489722222,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.109090909,0.805833333,0.422777778,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.118475073,0.671435185,0.476666667,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.086217009,0.576944444,0.492222222,0.042553191,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.5,0.08914956,0.556574074,0.492222222,0.029787234,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.541666667,0.083870968,0.539282408,0.492222222,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.082697947,0.532476852,0.492222222,0.034042553,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.625,0.096187684,0.489166667,0.492222222,0.059574468,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.666666667,0.099706745,0.294236111,0.5,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.101466276,0.161805556,0.484444444,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.102639296,0.111759259,0.484444444,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.091495601,0.10599537,0.484444444,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.095014663,0.113032407,0.484444444,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.071554252,0.643101852,0.484444444,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.069794722,0.618703704,0.484444444,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.058651026,0.569421296,0.484444444,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.059237537,0.570300926,0.484444444,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.063929619,0.540532408,0.484444444,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.06627566,0.540856481,0.414166667,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.068035191,0.491481481,0.414166667,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.08914956,0.289930556,0.414166667,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.106744868,0.15462963,0.414166667,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.119648094,0.100324074,0,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.121994135,0.080416667,0.414166667,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.102639296,0.077106481,0,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.095014663,0.134861111,0.421944444,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.093255132,0.780115741,0.421944444,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.075659824,0.61087963,0.421944444,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.074486803,0.574814815,0.443888889,0.029787234,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.541666667,0.073900293,0.566365741,0.489166667,0.025531915,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.583333333,0.091495601,0.546898148,0.476666667,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.11143695,0.546273148,0.460833333,0.021276596,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.708333333,0.096774194,0.260925926,0.460833333,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.092082111,0.163773148,0.460833333,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.095014663,0.145949074,0.460833333,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.098533724,0.127314815,0.460833333,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.080351906,0.137083333,0.460833333,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.068035191,0.810925926,0.421944444,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.052785924,0.62400463,0.421944444,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.049853372,0.576969697,0.421944444,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.063929619,0.572407408,0.414166667,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.056304985,0.560787037,0.414166667,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.054545455,0.524722222,0.414166667,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.06627566,0.518611111,0.414166667,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.077419355,0.324513889,0.414166667,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.099120234,0.182199074,0.414166667,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.113782991,0.114050926,0.414166667,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.097360704,0.075416667,0.414166667,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.08856305,0.053657407,0.4375,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.074486803,0.638217593,0.406388889,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.072140762,0.716273148,0.406388889,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.062756598,0.569166667,0.406388889,0.029787234,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.541666667,0.056304985,0.572037037,0.406388889,0.034042553,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.583333333,0.06627566,0.566273148,0.468888889,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.073313783,0.539097222,0.468888889,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.085630499,0.556550926,0.468888889,0.025531915,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.708333333,0.091495601,0.454074074,0.468888889,0.042553191,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.75,0.079765396,0.255185185,0.468888889,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.059237537,0.159259259,0.468888889,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.057478006,0.116342593,0.468888889,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.056891495,0.069398148,0.468888889,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.056891495,0.677986111,0.476666667,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.046920821,0.82587963,0.476666667,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.031085044,0.553194444,0.421944444,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.028739003,0.587546296,0.429722222,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.026073048,0.527222222,0.421944444,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.035777126,0.442361111,0.421944444,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.08973607,0.310694444,0.421944444,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.115542522,0.197569444,0.421944444,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.072140762,0.117384259,0,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.069208211,0.091921296,0,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.053958945,0.343865741,0.367222222,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.054545455,0.944305556,0.367222222,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.048680352,0.913356481,0.367222222,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.057478006,0.701550926,0.367222222,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.065102639,0.577083333,0.367222222,0.025531915,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.625,0.062756598,0.565578704,0.367222222,0.025531915,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.666666667,0.08797654,0.565231481,0.367222222,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
