hour,tide_variation,current_speed,tide_height,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.791666667,0.168908819,0.311352566,0.269995532,0.235849057,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.833333333,0.168908819,0.232746347,0.308422699,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.149476831,0.098688647,0.379244861,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.2877429,0.135706257,0.474977659,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.153213752,0.29501686,0.578641644,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.118086697,0.377144998,0.651809651,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.033632287,0.394679655,0.665110095,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.123318386,0.312026976,0.628462914,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.186846039,0.284675909,0.543007149,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.19431988,0.148594979,0.451184093,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.449925262,0.215436493,0.334562109,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.192077728,0.319295616,0.245755139,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.055306428,0.289846384,0.223525469,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.115844544,0.289022106,0.242627346,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.189088191,0.184863245,0.314343164,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.205530643,0.184488572,0.397680284,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.313901345,0.061521169,0.48603664,0.20754717,0,1,3,0.197683398,0.306218964,0.098084407,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.032209418
0.5,0.241405082,0.180142375,0.561885612,0.141509434,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.541666667,0.069506726,0.275084301,0.619302949,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.583333333,0.08445441,0.248107906,0.625781948,0.349056604,1,1,6,0.084942085,0.306218964,0.039359092,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013839984
0.625,0.069506726,0.280704384,0.59562109,0.367924528,0,1,6,0.084942085,0.306218964,0.039359092,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013839984
0.666666667,0.180119581,0.144473586,0.540214477,0.273584906,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.708333333,0.202541106,0.137804421,0.45665773,0.254716981,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.75,0.209267564,0.25612589,0.377010724,0.122641509,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.791666667,0.047832586,0.291494942,0.336572833,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.02690583,0.274859498,0.339253798,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.120328849,0.149718996,0.355004468,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.307174888,0.02840015,0.425603217,0,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.171150972,0.123941551,0.497542449,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.222720478,0.229599101,0.567135836,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.068759342,0.26661671,0.596108206,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.053811659,0.312626452,0.590594281,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.151718984,0.201798426,0.566577301,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.208520179,0.141251405,0.506925827,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.180119581,0.14724616,0.424709562,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.369207773,0.189883852,0.354445934,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.103139013,0.245035594,0.301050045,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.099402093,0.247208692,0.290661305,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.153961136,0.213937804,0.326966041,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.184603886,0.214687149,0.363494191,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.201046338,0.084226302,0.438561215,0.226415094,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.5,0.141255605,0.035069314,0.510053619,0.235849057,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.541666667,0.126307922,0.172199326,0.561885612,0.075471698,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.583333333,0.179372197,0.214387411,0.589477212,0.113207547,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.625,0.034379671,0.225552641,0.604892761,0.056603774,1,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.666666667,0.124813154,0.191832147,0.598078641,0,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.708333333,0.308669656,0.135631323,0.5730563,0.056603774,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.75,0.147982063,0.156837767,0.51217605,0.311320755,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.791666667,0.104633782,0.240989134,0.443811439,0.433962264,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.14200299,0.263844136,0.387511171,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.22122571,0.250355938,0.345732797,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.162929746,0.203072312,0.369191242,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.155455904,0.288797302,0.407618409,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.139013453,0.142899962,0.484025916,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.250373692,0.038452892,0.529523579,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.050074738,0.063919071,0.555183199,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.058295964,0.130474471,0.573665611,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.210014948,0.148445111,0.545830637,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.281016442,0.092618958,0.507260947,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.107623318,0.090295991,0.456992851,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.098654709,0.125365305,0.390638963,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.05754858,0.115099288,0.341599643,0.509433962,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.125560538,0.100337205,0.318923146,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.085949178,0.084975646,0.321492404,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.140508221,0.08520045,0.372542449,0.216981132,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.5,0.159192825,0.063694268,0.427837355,0.339622642,0,1,6,0.084942085,0.306218964,0.039359092,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013839984
0.541666667,0.253363229,0.030573248,0.481456658,0.20754717,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.583333333,0.108370703,0.188909704,0.537086685,0.216981132,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.625,0.187593423,0.251704758,0.575290438,0.160377358,1,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.666666667,0.083707025,0.221656051,0.617850759,0.169811321,1,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.708333333,0.192077728,0.142409483,0.609472743,0.141509434,1,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.75,0.167414051,0.075458973,0.571157283,0.113207547,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.791666667,0.146487294,0.141626077,0.520889187,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.175635277,0.216335706,0.4512958,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.186846039,0.22248033,0.385500447,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.064275037,0.207643312,0.346403038,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.056053812,0.17617085,0.357685433,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.272795217,0.050955414,0.387846291,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.052316891,0.044136381,0.443490968,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.073243647,0.141265029,0.485142985,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.062032885,0.215586362,0.519660411,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.062780269,0.207493443,0.542783735,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.032137519,0.173473211,0.539544236,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.063527653,0.106631697,0.511617516,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.162182362,0.051854627,0.457104558,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.094917788,0.091644811,0.398570152,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.112107623,0.153915324,0.338583557,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.058295964,0.139752716,0.315125112,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.100149477,0.156987636,0.305741734,0.216981132,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.5,0.200298954,0.077856875,0.359361037,0.254716981,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.541666667,0.25186846,0.014986886,0.43051832,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.583333333,0.132286996,0.102660172,0.487488829,0.20754717,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.625,0.100149477,0.186886474,0.55909294,0.141509434,1,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.666666667,0.069506726,0.225552641,0.609025916,0.179245283,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.708333333,0.041106129,0.211539902,0.636058981,0.179245283,1,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.75,0.064275037,0.16433121,0.636394102,0.301886792,1,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.791666667,0.080717489,0.082577744,0.612042002,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.189088191,0.104758336,0.568080611,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.308669656,0.198324194,0.469839142,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.122571001,0.218733608,0.396894549,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.062032885,0.20134882,0.359919571,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.047085202,0.104560782,0.353440572,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.301195815,0.065792432,0.390091416,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.109118087,0.073735481,0.433310992,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.105381166,0.077032596,0.49463807,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.062780269,0.117871862,0.552613941,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.072496263,0.149718996,0.568588025,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.085201794,0.199775197,0.572944593,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.10612855,0.151517422,0.553284182,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.236173393,0.062345448,0.487153709,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.174887892,0.045212712,0.4237042,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.09715994,0.132633945,0.36785076,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.029147982,0.172723867,0.344950849,0.066037736,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.5,0.056801196,0.153240914,0.346626452,0.273584906,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.541666667,0.091180867,0.133458224,0.379468275,0.226415094,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.583333333,0.224215247,0.056050955,0.431747096,0.150943396,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.625,0.15470852,0.062195579,0.509159964,0.358490566,0,1,6,0.084942085,0.306218964,0.039359092,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013839984
0.666666667,0.133781764,0.174747096,0.584003574,0.08490566,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.708333333,0.118086697,0.243686774,0.653596962,0.188679245,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.75,0.022421525,0.234544773,0.702301162,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.791666667,0.091180867,0.217459723,0.716599643,0.066037736,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.833333333,0.106875934,0.103109779,0.685433423,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.247384155,0.141461221,0.586907954,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.118834081,0.223529412,0.470062556,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.144245142,0.247808168,0.38360143,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.071001495,0.237617085,0.328418231,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.050822123,0.188909704,0.318782139,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.252615845,0.124391158,0.363829312,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.204035874,0.106182091,0.430294906,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.158445441,0.115399026,0.509941912,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.171898356,0.196403147,0.575178731,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.151718984,0.217609592,0.613717605,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.046337818,0.228624953,0.618744415,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.099402093,0.155488947,0.591823056,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.18161435,0.080445519,0.515192136,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.139760837,0.072911203,0.444146559,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.13303438,0.150917947,0.368521001,0.226415094,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.5,0.056053812,0.169876358,0.322386059,0.188679245,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.541666667,0.041106129,0.204571,0.327702549,0.20754717,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.583333333,0.156950673,0.157811914,0.380138517,0.188679245,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.625,0.115844544,0.048237338,0.457327971,0.169811321,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.666666667,0.293721973,0.039115774,0.545576408,0.132075472,1,1,3,0.197683398,0.306218964,0.098084407,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.032209418
0.708333333,0.24813154,0.188310228,0.63684093,0.141509434,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.75,0.072496263,0.278681154,0.715370867,0.103773585,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.791666667,0.013452915,0.275493034,0.748324397,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.056801196,0.211464968,0.748994638,0.226415094,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.875,0.167414051,0.205395279,0.68911975,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.281763827,0.170475834,0.565683646,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.225710015,0.257774447,0.439566577,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.157698057,0.301897203,0.331546023,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.112855007,0.283776695,0.275710895,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.062032885,0.231022855,0.278373548,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.170403587,0.174896965,0.34707328,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.390134529,0.066766579,0.457439678,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.11509716,0.171674785,0.557975871,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.165171898,0.266316973,0.632260947,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.045590433,0.310753091,0.660187668,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.046337818,0.243461971,0.650022341,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.090433483,0.19840594,0.601653262,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.137518685,0.138029224,0.531836461,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.189088191,0.134956913,0.419794459,0.08490566,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.5,0.174140508,0.171524916,0.329535299,0.094339623,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.541666667,0.041106129,0.209216935,0.304959786,0.245283019,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.583333333,0.087443946,0.194529786,0.316800715,0.283018868,1,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.625,0.252615845,0.125739978,0.378127793,0.396226415,0,1,6,0.084942085,0.306218964,0.039359092,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013839984
0.666666667,0.195814649,0.032146871,0.498547811,0.320754717,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.708333333,0.191330344,0.230723117,0.608467381,0.386792453,1,1,6,0.084942085,0.306218964,0.039359092,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013839984
0.75,0.303437967,0.402248033,0.712801609,0.367924528,1,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.791666667,0.091180867,0.450505807,0.788538874,0.471698113,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.03961136,0.320419633,0.799151027,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.313901345,0.349868865,0.768431635,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.39387145,0.222330461,0.667560322,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.225710015,0.190558261,0.508824844,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.282511211,0.363506931,0.380585344,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.251121076,0.415361559,0.284500945,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.069506726,0.340052454,0.254468275,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.134529148,0.28385163,0.295688114,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.147982063,0.199550393,0.374106345,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.278026906,0.106182091,0.489014859,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.207772795,0.068115399,0.583891868,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.211509716,0.193555639,0.663985702,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.081464873,0.291899588,0.70487042,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.059790732,0.342000749,0.693811439,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.285500747,0.312701386,0.628127793,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.260089686,0.130385912,0.514410188,0.141509434,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.5,0.209267564,0.161633571,0.397117962,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.541666667,0.245142003,0.248032971,0.29836908,0.198113208,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.583333333,0.051569507,0.230198576,0.254915103,0.254716981,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.625,0.13303438,0.203147246,0.295241287,0.160377358,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.666666667,0.16367713,0.09704009,0.392091153,0.103773585,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.708333333,0.271300448,0.061895841,0.525692583,0.132075472,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.75,0.479820628,0.157137505,0.672363718,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.791666667,0.201793722,0.337579618,0.796134942,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.133781764,0.414822031,0.868856121,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.113602392,0.461596103,0.867403932,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.210014948,0.302435369,0.771894549,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.289237668,0.156463095,0.623994638,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.284005979,0.283926564,0.457216265,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
