hour,current_dir,water_temp,wave_height,current_speed,wind_speed,tide_variation,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.333333333,0.500454546,0.310012322,0.16747534,0.364842127,0.273584906,0.257847534,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.507013889,0.295558338,0.169501466,0.28520045,0.339622642,0.169656203,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.392962963,0.283570271,0.167155425,0.139228175,0.226415094,0.503736921,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.192939815,0.282023424,0.182991202,0.222630199,0.339622642,0.356502242,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.138310185,0.308927519,0.173607038,0.318321469,0.320754717,0.202541106,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.111574074,0.326992487,0.176539589,0.328812289,0.481132075,0.080717489,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.166597222,0.32411977,0.163636364,0.254477332,0.566037736,0.137518685,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.625,0.535347222,0.307270183,0.159530792,0.06474335,0.264150943,0.191330344,0,1,15,0.094240838,0.090328683,0.010225949,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.052054494
0.666666667,0.644747475,0.322788879,0.161716875,0.084124119,0.273584906,0.370702541,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.5625,0.338483353,0.126686217,0.257174972,0.245283019,0.341554559,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.558726852,0.350526665,0.125513196,0.48317722,0.169811321,0.390881913,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.538541667,0.318484826,0.115542522,0.470438366,0.141509434,0.123318386,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.536134259,0.307104449,0.108504399,0.487298614,0.113207547,0.010463378,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.493657408,0.290199617,0.096774194,0.354065193,0.009433962,0.38490284,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.372013889,0.296939452,0.126099707,0.209142001,0.103773585,0.572496263,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.177111111,0.296066588,0.129085577,0.370131135,0.150943396,0.600149477,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.125763889,0.320307897,0.160703812,0.515923567,0.179245283,0.36696562,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.099097222,0.304010754,0.163636364,0.584188835,0.179245283,0.213751868,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.102291667,0.308430318,0.180058651,0.47658299,0.20754717,0.050822123,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.09037037,0.313347083,0.190029326,0.310828025,0.141509434,0.301195815,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.077013889,0.310916323,0.194721408,0.088047958,0.141509434,0.405082212,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.529166667,0.309479965,0.182991202,0.113450731,0.160377358,0.200298954,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.543935185,0.324672216,0.188856305,0.317946796,0.028301887,0.23916293,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.527037037,0.32544564,0.180645162,0.461071562,0.132075472,0.236920777,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.53337963,0.311468768,0.15483871,0.50955414,0.226415094,0.055306428,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.532199074,0.288155569,0.156598241,0.502060697,0.283018868,0.218983558,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.516087963,0.294619181,0.182404692,0.401423754,0.216981132,0.213004484,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.361064815,0.296276518,0.224046921,0.200749344,0.273584906,0.733931241,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.194074074,0.28793459,0.292082112,0.288347696,0.188679245,0.497010463,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.119236111,0.289426193,0.258651026,0.373248408,0.198113208,0.158445441,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.097106481,0.313402328,0.289736071,0.355488947,0.141509434,0.053064275,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.625,0.076759259,0.303016352,0.285630498,0.199475459,0.075471698,0.196562033,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.666666667,0.636412037,0.330417649,0.278005865,0.095841139,0.103773585,0.272795217,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.627106481,0.363785357,0.260997067,0.186286999,0.056603774,0.390134529,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.583958333,0.35969726,0.252785924,0.342825028,0.028301887,0.513452915,1,1,6,0.007853403,0.090328683,0.000785384,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.004337875
0.791666667,0.564444444,0.334119034,0.213489736,0.467590858,0.103773585,0.217488789,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.543310185,0.317103712,0.170087977,0.557437242,0.198113208,0.228699552,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.542337963,0.299480701,0.168914956,0.507605845,0.20754717,0.061285501,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.517986111,0.304010754,0.185923754,0.318021731,0.283018868,0.293721973,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.285972222,0.298541544,0.205278593,0.204121394,0.283018868,0.612107623,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.153680556,0.296663229,0.242815249,0.430348445,0.216981132,0.630792227,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.105231481,0.297491898,0.273313783,0.586736605,0.122641509,0.259342302,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.08775463,0.302242929,0.280938417,0.606968902,0.103773585,0.064275037,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.055949074,0.275228344,0.382991203,0.468115399,0.132075472,0.183856502,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.499976852,0.291249263,0.397067449,0.351067816,0.132075472,0.204035874,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.855694444,0.29047584,0.35601173,0.104833271,0.198113208,0.269058296,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.646574074,0.294950649,0.343695015,0.146721619,0.160377358,0.381913303,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.60349537,0.312905127,0.256304986,0.355414013,0.349056604,0.156950673,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.56162037,0.328705068,0.222873901,0.545297864,0.349056604,0.150971599,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.535625,0.316275044,0.212316716,0.657100037,0.283018868,0.046337818,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.532685185,0.294066735,0.19941349,0.554964406,0.245283019,0.380418535,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.490625,0.312242192,0.187683285,0.38021731,0.198113208,0.264573991,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.333726852,0.309590454,0.219941349,0.237092544,0.150943396,0.473841555,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.149583333,0.299038745,0.254545455,0.368002997,0.245283019,0.514947683,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.092824074,0.305336623,0.241055719,0.433195953,0.301886792,0.183856502,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.625,0.072361111,0.328263112,0.22111437,0.398726115,0.226415094,0.011210762,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.666666667,0.04712963,0.324451238,0.228152493,0.248107906,0.330188679,0.32735426,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.502939815,0.376436358,0.206451613,0.123491945,0.160377358,0.30941704,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.716898148,0.415715233,0.201759531,0.112026976,0.169811321,0.322869955,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.57337963,0.393672658,0.190029326,0.347620832,0.235849057,0.422272048,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.564513889,0.342681939,0.165982404,0.529186961,0.103773585,0.431988042,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.554375,0.307822628,0.156598241,0.61318846,0.226415094,0.056801196,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.542828283,0.312001125,0.138043189,0.506345584,0.160377358,0.265321375,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.459675926,0.318705804,0.150146627,0.287373548,0.216981132,0.50896861,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.259930556,0.316496023,0.174780058,0.254177595,0.264150943,0.408071749,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.130115741,0.310474366,0.218768328,0.499812664,0.301886792,0.568011958,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.103310185,0.316772245,0.238709678,0.701536156,0.424528302,0.264573991,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.080625,0.304507955,0.316715543,0.669164481,0.396226415,0.054559043,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.037222222,0.284122716,0.395894428,0.455076808,0.424528302,0.278026906,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.639027778,0.300033147,0.387683284,0.308954665,0.330188679,0.358744395,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.91150463,0.304342221,0.363636364,0.122218059,0.283018868,0.297458894,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.682626263,0.307963251,0.324873367,0.118375966,0.188679245,0.273542601,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.585347222,0.314617708,0.248093842,0.369127014,0.160377358,0.383408072,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.548935185,0.332461697,0.211730205,0.568077932,0.283018868,0.088938714,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.538101852,0.313733795,0.19941349,0.602472836,0.264150943,0.072496263,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.533541667,0.310695345,0.198240469,0.526789059,0.198113208,0.282511211,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.480763889,0.318484826,0.188269795,0.325290371,0.254716981,0.283258595,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.288819444,0.316275044,0.217008797,0.231097789,0.320754717,0.292227205,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.138888889,0.308430318,0.242228739,0.431247658,0.216981132,0.497757848,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.625,0.092476852,0.339643488,0.270381232,0.512851255,0.386792453,0.094917788,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.666666667,0.082685185,0.365995138,0.252199413,0.42907456,0.339622642,0.201793722,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.048865741,0.354559517,0.249853372,0.266092169,0.235849057,0.213004484,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.582407408,0.344891721,0.24457478,0.087673286,0.198113208,0.494768311,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.677893519,0.39698733,0.20117302,0.152041963,0.283018868,0.700298954,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.568055556,0.421129199,0.190615836,0.448482578,0.198113208,0.270553064,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.548333333,0.351907778,0.171260997,0.544323717,0.169811321,0.195067265,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.55087963,0.325003683,0.150146627,0.601423754,0.169811321,0.027653214,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.521412037,0.332074986,0.15483871,0.511202697,0.141509434,0.143497758,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.448194444,0.330749116,0.175953079,0.280554515,0.188679245,0.499252616,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.247569444,0.328207867,0.208797654,0.305207943,0.226415094,0.521674141,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.124467593,0.319534473,0.248093842,0.580966654,0.20754717,0.387892377,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.093634259,0.330030937,0.257478006,0.741626077,0.150943396,0.331838565,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.071805556,0.315667354,0.26744868,0.62772574,0.179245283,0.079970105,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.022361111,0.313899529,0.290322581,0.438816036,0.20754717,0.125560538,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.955810185,0.313015616,0.271554252,0.29112027,0.113207547,0.474588939,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.817962963,0.315059664,0.275659824,0.120644436,0.103773585,0.466367713,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.62837963,0.321578521,0.215835777,0.219932559,0.160377358,0.322869955,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.583634259,0.34063789,0.183577712,0.457549644,0.113207547,0.2122571,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.539212963,0.343289629,0.166568915,0.560659423,0.216981132,0.071001495,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.536759259,0.320142163,0.165395894,0.617534657,0.235849057,0.052316891,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.515462963,0.327876399,0.167741935,0.472911203,0.188679245,0.189088191,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.481550926,0.335223925,0.170674487,0.237841888,0.160377358,0.541853513,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.23775463,0.326771509,0.180058651,0.257399775,0.20754717,0.391629297,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.625,0.153080808,0.375220978,0.158517729,0.478061242,0.150943396,0.311659193,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.666666667,0.100138889,0.405108279,0.195894428,0.502435369,0.150943396,0.056801196,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.080439815,0.36881261,0.201759531,0.377369801,0.132075472,0.201793722,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.07287037,0.349311285,0.192375366,0.205620082,0.245283019,0.55754858,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.623356481,0.374337066,0.165395894,0.081753466,0.188679245,0.280269058,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.595300926,0.410964202,0.139002933,0.314874485,0.150943396,0.434977578,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.565925926,0.39405937,0.129032258,0.598801049,0.198113208,0.446935725,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.549467593,0.35654832,0.129618769,0.546871487,0.141509434,0.164424514,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.542272727,0.341109981,0.113089843,0.578936612,0.179245283,0.090433483,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.521597222,0.344560253,0.091495601,0.433570626,0.094339623,0.239910314,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.405740741,0.346935769,0.120821115,0.311952042,0,0.526158445,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.217546296,0.34317914,0.13313783,0.360284751,0.103773585,0.458893871,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.114560185,0.333732322,0.148973607,0.627875609,0.08490566,0.547085202,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.092685185,0.33942251,0.146041056,0.737654552,0.08490566,0.176382661,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.055486111,0.325003683,0.15542522,0.570550768,0,0.111360239,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.424351852,0.329920448,0.151906158,0.420906707,0.028301887,0.392376682,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.925115741,0.335444903,0.162463343,0.19070813,0,0.299701046,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.775046296,0.337488951,0.142521994,0.097414762,0,0.6367713,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.613308081,0.341592114,0.10541189,0.278108927,0.018867925,0.252615845,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.568333333,0.356106364,0.097360704,0.559385538,0.094339623,0.221973094,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.539699074,0.353675604,0.097360704,0.582090671,0.132075472,0.034379671,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.538796296,0.335279169,0.099706745,0.569052079,0.132075472,0.155455904,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.507962963,0.342350472,0.109090909,0.420606969,0.122641509,0.273542601,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.434675926,0.353288892,0.116129032,0.177294867,0.103773585,0.385650224,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.625,0.204074074,0.350637154,0.119648094,0.27793181,0.150943396,0.269058296,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.666666667,0.149930556,0.3983132,0.126099707,0.491869614,0.113207547,0.230941704,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.102777778,0.407704773,0.123753665,0.491944548,0.122641509,0.044095665,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.076464646,0.410296245,0.107917888,0.334432372,0.122641509,0.220478326,0,1,17,0.044502618,0.090328683,0.004603555,0.985981308,0.050602979,0.949397021,0.042590286,0.552356021,0.024581289
0.791666667,0.331435185,0.406489393,0.100293255,0.14185088,0.226415094,0.41180867,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.659166667,0.45162419,0.08739003,0.143124766,0.113207547,0.396860987,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.566851852,0.453336771,0.068621701,0.375271637,0.150943396,0.278026906,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.563425926,0.399418091,0.065102639,0.582690146,0.179245283,0.509715994,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.53662037,0.37013848,0.054545455,0.514949419,0.113207547,0.11509716,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.540462963,0.354946229,0.060997068,0.537204946,0.08490566,0.0754858,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.496898148,0.360194461,0.070967742,0.404121394,0.103773585,0.389387145,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.352175926,0.355774897,0.06686217,0.258523792,0,0.576233184,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.184930556,0.351963023,0.086803519,0.400824279,0.037735849,0.344544096,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.095833333,0.350195198,0.112609971,0.586062195,0.047169811,0.27877429,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.077685185,0.354393783,0.105571848,0.649906332,0.103773585,0.06651719,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.055115741,0.340361668,0.108504399,0.519295616,0.056603774,0.132286996,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.574282408,0.348206394,0.131964809,0.358561259,0.094339623,0.568011958,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.866435185,0.354670006,0.115542522,0.127388535,0,0.264573991,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.692824074,0.359586771,0.086803519,0.092169352,0,0.328101644,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.58337963,0.361907042,0.079178886,0.305732484,0.075471698,0.215994021,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.555347222,0.371519594,0.078592376,0.510678156,0.103773585,0.085949178,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.540625,0.37317693,0.076246334,0.536455601,0.169811321,0.022421525,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.530185185,0.346051856,0.08914956,0.538478831,0.179245283,0.142750374,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.500648148,0.362183264,0.08914956,0.342225553,0.216981132,0.175635277,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.625,0.34275463,0.360636417,0.096774194,0.22248033,0.113207547,0.465620329,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.666666667,0.180439815,0.365608427,0.092668622,0.340876733,0.141509434,0.371449925,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.130717593,0.436155716,0.11143695,0.39138254,0.150943396,0.162182362,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.107592593,0.452010902,0.117302053,0.398051705,0.245283019,0.13303438,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.100185185,0.429636859,0.095601173,0.261596103,0.160377358,0.279521674,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.526363636,0.431269085,0.091335644,0.077829626,0.150943396,0.291479821,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.626597222,0.462396877,0.069794722,0.182315474,0.113207547,0.512705531,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.570808081,0.446637114,0.052945881,0.407677373,0.103773585,0.281016442,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.560972222,0.405384502,0.047507331,0.55114275,0.132075472,0.165919283,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.535277778,0.383839128,0.047507331,0.52798801,0,0.031390135,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.535328283,0.371002304,0.065102639,0.460730951,0.075471698,0.137518685,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.503958333,0.368978344,0.062756598,0.330086175,0.018867925,0.236173393,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.330740741,0.368536388,0.079178886,0.185237917,0.066037736,0.516442451,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.166666667,0.169837963,0.363011933,0.11143695,0.36298239,0.066037736,0.471599402,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.208333333,0.113819444,0.364503536,0.126686217,0.52611465,0.122641509,0.306427504,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.25,0.073888889,0.366105628,0.148387097,0.537204946,0.113207547,0.103886398,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.291666667,0.059050926,0.363674867,0.128445748,0.431847134,0.066037736,0.148729447,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.333333333,0.337847222,0.366105628,0.117888563,0.266766579,0.150943396,0.288490284,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.375,0.805833333,0.366934296,0.109090909,0.081903335,0.103773585,0.462630792,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.416666667,0.671435185,0.389529316,0.118475073,0.118396403,0.094339623,0.252615845,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.458333333,0.576944444,0.391613543,0.086217009,0.261105623,0.066037736,0.258594918,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.5,0.556574074,0.389971273,0.08914956,0.461820907,0.103773585,0.186098655,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.541666667,0.539282408,0.391076164,0.083870968,0.542075684,0.122641509,0.035874439,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.583333333,0.532476852,0.369365056,0.082697947,0.458898464,0.113207547,0.14573991,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.625,0.489166667,0.369144078,0.096187684,0.308505058,0.150943396,0.250373692,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.666666667,0.294236111,0.362901444,0.099706745,0.205095541,0.179245283,0.332585949,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.708333333,0.161805556,0.363730112,0.101466276,0.333233421,0.198113208,0.275784753,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.75,0.111759259,0.403616676,0.102639296,0.379767703,0.235849057,0.173393124,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.791666667,0.10599537,0.4277033,0.091495601,0.339902585,0.226415094,0.071001495,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.833333333,0.113032407,0.438365498,0.095014663,0.203222181,0.301886792,0.364723468,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.875,0.643101852,0.450353565,0.071554252,0.072011989,0.150943396,0.390134529,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.916666667,0.618703704,0.461733942,0.069794722,0.234170101,0.264150943,0.333333333,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.958333333,0.569421296,0.447480849,0.058651026,0.372049457,0.283018868,0.326606876,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
1,0.570300926,0.416267679,0.059237537,0.514874485,0.141509434,0.052316891,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.041666667,0.540532408,0.396821597,0.063929619,0.406968902,0.132075472,0.03064275,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.083333333,0.540856481,0.382292281,0.06627566,0.425927313,0.245283019,0.252615845,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
0.125,0.491481481,0.377762227,0.068035191,0.24481079,0.169811321,0.374439462,0,0,0,0,0,0,0,0,0.949397021,0.042590286,0,0
