hour,water_temp,wave_height,current_speed,wind_speed,tide_variation,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.375,0.680060401,0.095601173,0.343124766,0.009433962,0.263079223,0.651362824,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.684535209,0.107917888,0.228250281,0.047169811,0.184603886,0.530160858,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.687849882,0.097360704,0.157512177,0.122641509,0.245889387,0.408623771,0,1,2,0.052738337,0.116576023,0.00729319,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.02257158
0.5,0.70166102,0.104985338,0.234844511,0.08490566,0.165919283,0.297252011,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.70591485,0.109677419,0.24158861,0.094339623,0.050074738,0.247542449,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.724200796,0.11143695,0.150618209,0.20754717,0.129297459,0.266938825,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.625,0.736575575,0.122580645,0.047583365,0.179245283,0.325859492,0.335200164,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.666666667,0.737790955,0.130791789,0.130086175,0.188679245,0.342301943,0.458333333,0,1,9,0.073022312,0.116576023,0.010288099,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.031252957
0.708333333,0.728344137,0.144281525,0.239340577,0.29245283,0.227204783,0.585902592,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.7206099,0.1542522,0.398576246,0.20754717,0.171150972,0.715817694,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.791666667,0.709450501,0.145454546,0.46931435,0.311320755,0.188340807,0.796805183,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.833333333,0.699672216,0.115542522,0.414012739,0.386792453,0.042600897,0.837131367,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.687628904,0.093255132,0.369876358,0.29245283,0.313901345,0.807975871,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.670447849,0.104985338,0.155863619,0.141509434,0.465620329,0.697050938,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.669784915,0.095014663,0.228550019,0.188679245,0.262331839,0.541331546,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.676193282,0.094428153,0.416860247,0.150943396,0.213751868,0.369191242,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.659509428,0.108504399,0.434469839,0.094339623,0.104633782,0.244396343,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.653708751,0.109677419,0.382840015,0.179245283,0.078475336,0.203753351,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.650946524,0.101466276,0.331734732,0.009433962,0.210014948,0.250223414,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.663155569,0.116715542,0.265492694,0.028301887,0.50896861,0.365951743,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.673320566,0.102052786,0.115923567,0.009433962,0.417040359,0.507037534,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.669508692,0.095601173,0.08909704,0,0.195814649,0.642649687,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.665254862,0.102052786,0.235593855,0.103773585,0.266816143,0.73458445,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.67337581,0.106158358,0.412963657,0,0.073991031,0.778820375,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.671939452,0.092082111,0.468789809,0.066037736,0.091928251,0.741733691,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.665033884,0.094428153,0.329786437,0.028301887,0.208520179,0.621537086,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.669453447,0.092082111,0.16043462,0.075471698,0.366218236,0.471514745,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.665033884,0.100879765,0.240164856,0.132075472,0.205530643,0.316577301,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.678679287,0.08973607,0.344623454,0.150943396,0.156950673,0.205428954,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.674480702,0.077419355,0.312401648,0.198113208,0.017189836,0.171358356,1,1,17,0.036511156,0.116576023,0.004975682,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.015626479
0.625,0.71320713,0.083870968,0.251779693,0.20754717,0.135276532,0.209785523,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.666666667,0.75071818,0.086217009,0.193480704,0.122641509,0.485052317,0.322832887,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.708333333,0.761214644,0.078592376,0.144623454,0.330188679,0.29671151,0.463806971,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.708400854,0.082111437,0.261521169,0.254716981,0.366218236,0.623882931,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.791666667,0.699948438,0.06627566,0.475458973,0.188679245,0.121823617,0.758489723,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.833333333,0.695970831,0.042815249,0.489846384,0.179245283,0.091180867,0.841711349,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.680391868,0.029912023,0.504158861,0.122641509,0.091928251,0.858355675,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.670668828,0.024633431,0.329486699,0.122641509,0.270553064,0.785411081,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.676027549,0.028152493,0.165230423,0.028301887,0.444693572,0.63896336,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.662492634,0.033431085,0.349644061,0.028301887,0.455904335,0.439789991,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.671442251,0.039882698,0.483027351,0.103773585,0.254857997,0.252307388,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.675419859,0.039882698,0.497639565,0.066037736,0.127802691,0.146283001,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.651333235,0.040469208,0.4568003,0.150943396,0.103139013,0.151362824,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.642052151,0.04340176,0.351517422,0,0.353512706,0.228328865,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.639897614,0.036363637,0.13660547,0.122641509,0.265321375,0.374664879,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.639510902,0.033431085,0.127463469,0.066037736,0.390881913,0.544906166,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.64531158,0.042815249,0.27980517,0.028301887,0.168908819,0.691130474,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.670005893,0.046334311,0.522367928,0.009433962,0.091180867,0.794794459,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.670779316,0.025806452,0.552416635,0.075471698,0.152466368,0.818029491,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.654095463,0.039296187,0.475458973,0.009433962,0.204783259,0.742515639,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.668790513,0.035777126,0.326639191,0.056603774,0.289985052,0.600201072,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.664647171,0.051026393,0.236043462,0.169811321,0.533632287,0.417895442,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.655200354,0.047507331,0.342600225,0.311320755,0.455156951,0.247765862,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.662603123,0.061583578,0.378418883,0.273584906,0.08819133,0.150469169,1,1,17,0.036511156,0.116576023,0.004975682,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.015626479
0.625,0.676469505,0.050439883,0.311652304,0.245283019,0.269058296,0.127010724,1,1,4,0.062880325,0.116576023,0.0087767,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.026912269
0.666666667,0.70773792,0.061583578,0.264968153,0.103773585,0.272795217,0.203306524,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.708333333,0.745027991,0.06686217,0.11090296,0.113207547,0.311659193,0.349419124,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.751948626,0.045267929,0.142572976,0.094339623,0.528400598,0.523905273,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.791666667,0.728344137,0.045747801,0.368302735,0.141509434,0.307922272,0.697386059,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.833333333,0.694313494,0.035190616,0.500636942,0.122641509,0.365470852,0.849642538,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.678403064,0.0228739,0.579692769,0.103773585,0.082959641,0.912198391,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.66243739,0.012316716,0.486174597,0.08490566,0.166666667,0.88360143,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.677187684,0.013489736,0.321168977,0.113207547,0.352017937,0.767426273,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.66547584,0.014662756,0.27523417,0,0.57922272,0.56411975,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.655421332,0.016422287,0.458523792,0.028301887,0.569506726,0.355810223,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.663763259,0.02228739,0.53525665,0.056603774,0.440209268,0.168453977,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.672657632,0.02228739,0.497414762,0,0.036621824,0.095174263,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.643875221,0.024633431,0.413787935,0.009433962,0.121823617,0.142091153,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.636582941,0.032844575,0.22705133,0.056603774,0.436472347,0.269548704,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.638406011,0.036950147,0.086474335,0.179245283,0.448430493,0.441577301,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.636582941,0.048680352,0.225627576,0.08490566,0.470104634,0.630697051,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.65503462,0.034017595,0.468490071,0.028301887,0.249626308,0.767984808,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.670171627,0.039296187,0.552566504,0.047169811,0.08819133,0.840370867,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.648681497,0.041055718,0.581566129,0.08490566,0.147982063,0.822497766,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.651222746,0.062170088,0.452978644,0.122641509,0.26083707,0.717158177,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.666359753,0.072140762,0.245260397,0.150943396,0.455156951,0.539320822,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.663155569,0.078592376,0.272386662,0.216981132,0.334828102,0.339924039,0,1,19,0.068965517,0.116576023,0.009680143,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.029516682
0.583333333,0.649289187,0.076246334,0.405695017,0.169811321,0.268310912,0.176720286,1,1,4,0.062880325,0.116576023,0.0087767,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.026912269
0.625,0.670613583,0.09032258,0.433795429,0.094339623,0.050074738,0.092253926,0,1,17,0.036511156,0.116576023,0.004975682,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.015626479
0.666666667,0.687518415,0.101466276,0.330161109,0.188679245,0.233183857,0.108191054,1,1,4,0.062880325,0.116576023,0.0087767,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.026912269
0.708333333,0.712212728,0.104398827,0.164031472,0.094339623,0.437967115,0.217269884,1,1,12,0.026369168,0.116576023,0.003561171,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.01128579
0.75,0.69000442,0.077419355,0.079880105,0.179245283,0.560538117,0.396000894,0,1,14,0.038539554,0.116576023,0.005261677,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.016494616
0.791666667,0.715361668,0.059237537,0.328212814,0.103773585,0.56651719,0.590370867,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.833333333,0.684203742,0.053372434,0.501086549,0.150943396,0.310911809,0.771559428,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.667685622,0.045161291,0.544623454,0.169811321,0.224962631,0.904825737,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.64531158,0.037536657,0.615286624,0.160377358,0.068759342,0.934428061,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.662392189,0.033111171,0.466207977,0.132075472,0.189088191,0.871760501,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.657520625,0.033431085,0.264743349,0.075471698,0.511210762,0.716152815,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.655808044,0.038709677,0.321693518,0.028301887,0.68161435,0.48810047,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.64956541,0.04457478,0.511052829,0.056603774,0.674140508,0.25860143,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.643709488,0.04398827,0.581041588,0,0.206278027,0.105339589,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.645698291,0.041642229,0.533608093,0,0.134529148,0.073391421,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.62746759,0.050439883,0.358935931,0.047169811,0.43348281,0.156054513,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.639611347,0.059344175,0.19840594,0,0.507473842,0.320151921,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.641610194,0.08973607,0.154140127,0,0.51793722,0.506478999,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.639455657,0.086803519,0.328062945,0.094339623,0.44245142,0.691130474,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.660162319,0.05422554,0.552041963,0.009433962,0.230941704,0.8230563,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.648405274,0.069794722,0.571300112,0.009433962,0.043348281,0.879915103,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.635809517,0.059824047,0.54117647,0.08490566,0.298206278,0.83310992,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.651885681,0.052199414,0.401648557,0.198113208,0.535874439,0.690348525,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.65564231,0.058651026,0.242637692,0.226415094,0.687593423,0.486706881,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.649178698,0.08739003,0.364256276,0.169811321,0.550822123,0.279490617,1,1,14,0.038539554,0.116576023,0.005261677,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.016494616
0.625,0.683430319,0.097360704,0.549943799,0.160377358,0.35799701,0.128462913,1,1,4,0.062880325,0.116576023,0.0087767,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.026912269
0.666666667,0.70094284,0.102639296,0.501011615,0.066037736,0.013452915,0.090147453,1,1,17,0.036511156,0.116576023,0.004975682,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.015626479
0.708333333,0.655089865,0.109677419,0.356238291,0.254716981,0.280269058,0.152144772,1,1,4,0.062880325,0.116576023,0.0087767,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.026912269
0.75,0.647687095,0.117302053,0.151967029,0.245283019,0.461883408,0.317806077,0,1,14,0.038539554,0.116576023,0.005261677,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.016494616
0.791666667,0.662658368,0.096187684,0.159310603,0.245283019,0.431988042,0.509048257,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.833333333,0.68685548,0.075073314,0.427800674,0.188679245,0.431240658,0.687220733,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.671110784,0.059824047,0.587411015,0.132075472,0.344544096,0.851653262,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.652935327,0.051612903,0.562083177,0.169811321,0.082212257,0.942917784,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.639897614,0.041055718,0.588609966,0.264150943,0.116591928,0.928395889,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.64895772,0.039882698,0.374896965,0.122641509,0.401345291,0.831322609,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.647797584,0.039882698,0.19003372,0.08490566,0.337817638,0.642805345,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.638626989,0.049266862,0.421056575,0.018867925,0.652466368,0.404825737,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.627909547,0.056891495,0.58681154,0.141509434,0.365470852,0.215147453,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.642052151,0.060997068,0.590408393,0.018867925,0.059790732,0.112430136,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.629566883,0.06627566,0.434095167,0.047169811,0.189835575,0.130138517,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.636748674,0.073313783,0.278831023,0.028301887,0.342301943,0.241175156,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.638903212,0.103812317,0.146796553,0.047169811,0.417040359,0.411193029,1,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.639289923,0.099706745,0.185762458,0.037735849,0.412556054,0.598637176,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.640593695,0.055249267,0.458523792,0.141509434,0.222720478,0.753462914,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.654979376,0.059824047,0.562457849,0.150943396,0.235426009,0.863717605,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.628461992,0.063183151,0.59389625,0.056603774,0.094170404,0.889075067,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.633434001,0.063343109,0.52544024,0.160377358,0.179372197,0.823391421,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.64823954,0.068035191,0.267366055,0.132075472,0.428251121,0.68051832,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.646029759,0.074486803,0.223604346,0.075471698,0.696562033,0.470397676,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.625,0.65260386,0.06686217,0.438141626,0.226415094,0.261584454,0.252569258,1,1,4,0.062880325,0.116576023,0.0087767,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.026912269
0.666666667,0.669398203,0.082697947,0.521318846,0.188679245,0.170403587,0.141756032,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.708333333,0.686744992,0.085043988,0.435369052,0.264150943,0.14573991,0.134495085,0,1,17,0.036511156,0.116576023,0.004975682,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.015626479
0.75,0.660006629,0.118475073,0.294042713,0.254716981,0.384155456,0.238717605,0,1,4,0.062880325,0.116576023,0.0087767,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.026912269
0.791666667,0.639179435,0.135483871,0.088722368,0.443396226,0.516442451,0.418900804,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.833333333,0.657410136,0.113782991,0.265043087,0.273584906,0.316890882,0.595732797,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.648129052,0.064516129,0.473810416,0.132075472,0.273542601,0.755920464,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.656029022,0.041642229,0.588834769,0.320754717,0.299701046,0.885612153,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.628738215,0.041055718,0.581191457,0.20754717,0.052316891,0.930183199,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.634980849,0.02111437,0.533083552,0.198113208,0.121823617,0.89722967,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.164021067,0.205865103,0.255151742,0.358490566,0.107623318,0.593361315,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.165181202,0.211143695,0.213038591,0.29245283,0.088938714,0.589812332,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.159159546,0.253372434,0.100037467,0.349056604,0.111360239,0.546470063,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.149933707,0.262170088,0.138254028,0.330188679,0.162182362,0.473190349,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.140903734,0.25961077,0.290207432,0.330188679,0.179372197,0.365169794,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.143967295,0.307331379,0.367928063,0.320754717,0.285500747,0.272229669,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.14280716,0.309090909,0.362607718,0.29245283,0.201793722,0.205205541,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.140542133,0.285630498,0.334507306,0.132075472,0.023916293,0.179289544,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.160651149,0.275073314,0.271937055,0.198113208,0.213004484,0.210455764,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.187665733,0.234017595,0.142225553,0.188679245,0.187593423,0.272341376,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.191974808,0.223460411,0.029674035,0.198113208,0.198056801,0.368632708,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.197499264,0.194721408,0.13727988,0.20754717,0.191330344,0.475837234,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.191698586,0.157184751,0.22113151,0.226415094,0.064275037,0.537198391,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.212083825,0.158357771,0.310828025,0.150943396,0.115844544,0.577301162,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.625,0.228491456,0.159530792,0.22974897,0.169811321,0.17264574,0.56590706,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.666666667,0.238269741,0.152492669,0.200749344,0.188679245,0.243647235,0.515080429,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.708333333,0.226944608,0.150146627,0.184638441,0.198113208,0.232436472,0.445263628,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.209211108,0.181231672,0.227575871,0.245283019,0.097907324,0.355898123,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.791666667,0.206669859,0.171847508,0.253053578,0.216981132,0.116591928,0.273570152,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.833333333,0.204183854,0.170674487,0.206893968,0.179245283,0.122571001,0.266420912,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.188328668,0.158357771,0.149419258,0.29245283,0.206278027,0.263739946,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.916666667,0.190372717,0.144281525,0.069614088,0.198113208,0.304185351,0.323503128,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.958333333,0.196007661,0.131964809,0.102360435,0.160377358,0.237668161,0.398458445,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
1,0.194295079,0.137829912,0.204795804,0.160377358,0.09715994,0.473525469,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.041666667,0.192140542,0.150733138,0.271712252,0.08490566,0.03064275,0.536116117,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.083333333,0.180925899,0.131378299,0.28452604,0.047169811,0.064275037,0.563561215,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.125,0.181920301,0.117302053,0.256950168,0.132075472,0.096412556,0.575067024,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.166666667,0.168385386,0.127272727,0.168602473,0.047169811,0.100149477,0.534070599,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.208333333,0.154795227,0.139002933,0.110078681,0.047169811,0.205530643,0.46023235,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.25,0.155016205,0.167155425,0.190108655,0.122641509,0.302690583,0.377345845,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.291666667,0.158441367,0.172434018,0.289396778,0.047169811,0.356502242,0.28150134,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.333333333,0.171810548,0.141348973,0.311202698,0.009433962,0.209267564,0.216599643,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.375,0.181699322,0.119648094,0.288647433,0.103773585,0.069506726,0.205987489,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.416666667,0.201090159,0.109090909,0.252978644,0.122641509,0.060538117,0.211349419,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.458333333,0.224237625,0.106744868,0.140726864,0.150943396,0.144992526,0.25860143,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.5,0.241363435,0.112023461,0.025103035,0.198113208,0.195067265,0.351429848,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.541666667,0.245617266,0.094428153,0.086774073,0.226415094,0.109118087,0.459673816,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.583333333,0.248269004,0.101466276,0.184638441,0.188679245,0.111360239,0.537756926,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.625,0.217055834,0.128445748,0.295241663,0.188679245,0.0754858,0.586014298,0,1,10,0.101419878,0.116576023,0.014675257,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.043406885
0.666666667,0.219762817,0.123753665,0.264593481,0.132075472,0.092675635,0.583221627,0,1,10,0.101419878,0.116576023,0.014675257,0.985981308,0.050602979,0.949397021,0.070236613,0.427991886,0.043406885
0.708333333,0.222801267,0.112023461,0.226077182,0.396226415,0.17264574,0.52077748,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.75,0.211531379,0.119648094,0.170775571,0.29245283,0.254110613,0.434204647,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.791666667,0.206117413,0.100879765,0.171075309,0.245283019,0.246636771,0.346403038,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.833333333,0.201200648,0.085043988,0.223904084,0.141509434,0.109865471,0.281724754,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
0.875,0.190759428,0.06744868,0.219333083,0.198113208,0.085201794,0.250111707,0,0,0,0,0,0,0,0,0.949397021,0.070236613,0,0
