hour,wave_height,current_dir,tide_height,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.458333333,0.131378299,0.526898148,0.85277033,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.5,0.127272727,0.521388889,0.785187668,0.235849057,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.113782991,0.477638889,0.678507596,0.216981132,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.097360704,0.335393519,0.514075067,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.625,0.095014663,0.182569444,0.344168901,0.132075472,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.666666667,0.112023461,0.129421296,0.216376229,0.29245283,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.708333333,0.107917888,0.115393519,0.169457445,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.75,0.099120234,0.099560185,0.226541555,0.254716981,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.791666667,0.104985338,0.204351852,0.373659517,0.226415094,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.833333333,0.093255132,0.658131313,0.53295353,0.264150943,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.875,0.112023461,0.587939815,0.668565684,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.105571848,0.572013889,0.790884718,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.08914956,0.554791667,0.837354781,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.075659824,0.562291667,0.809539767,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.073313783,0.515509259,0.707741836,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.073313783,0.34224537,0.55227882,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.078592376,0.172893519,0.365728329,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.099120234,0.087222222,0.216487936,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.099706745,0.083935185,0.131590706,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.11085044,0.070833333,0.148123324,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.140175953,0.571574074,0.256702413,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.15483871,0.833541667,0.408623771,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.160117302,0.632962963,0.544794459,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.138416423,0.567430556,0.701854334,0.188679245,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.11085044,0.53212963,0.794571046,0.235849057,1,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.103225807,0.523703704,0.80373101,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.541666667,0.102639296,0.525208333,0.73782395,0.396226415,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.583333333,0.116129032,0.454722222,0.605451296,0.226415094,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.113782991,0.25525463,0.437890974,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.666666667,0.100879765,0.151805556,0.289655943,0.160377358,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.708333333,0.090055985,0.121489899,0.209562109,0.113207547,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.75,0.078592376,0.113287037,0.220174263,0.179245283,1,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.791666667,0.065689149,0.106342593,0.32808311,0.20754717,1,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.833333333,0.065689149,0.529652778,0.446380697,0.160377358,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.875,0.063343109,0.624097222,0.569593387,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.070381232,0.585509259,0.684874888,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.058064516,0.573009259,0.76720286,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.060410557,0.560115741,0.775022341,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.061583578,0.558912037,0.726420692,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.060997068,0.513356481,0.611148347,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.053958945,0.203587963,0.45487042,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.123167155,0.072847222,0.300938338,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.117888563,0.08875,0.192359249,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.09032258,0.084305556,0.156613047,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.117302053,0.052592593,0.210120643,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.116129032,0.268356481,0.317024129,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.101466276,0.764259259,0.452412869,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.104985338,0.614444444,0.573306221,0.20754717,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.113196481,0.555092593,0.702301162,0.339622642,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.119648094,0.519768519,0.740393208,0.160377358,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.120234604,0.517962963,0.740951743,0.20754717,1,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.109090909,0.496134259,0.671581769,0.188679245,1,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.139589443,0.358171296,0.55049151,0.29245283,1,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.666666667,0.184164223,0.12775463,0.4025916,0.216981132,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.708333333,0.216422287,0.080324074,0.279267203,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.75,0.197653959,0.109282407,0.213360143,0.132075472,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.791666667,0.181818182,0.077546296,0.226541555,0.056603774,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.833333333,0.152492669,0.045023148,0.313561215,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.121407625,0.742824074,0.441577301,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.107331378,0.659343434,0.569593387,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.097360704,0.559652778,0.679736372,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.096774194,0.534791667,0.736260054,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.111810184,0.521237374,0.72521206,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.120234604,0.517662037,0.671693477,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.134897361,0.434675926,0.557417337,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.131378299,0.159722222,0.413762288,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.116129032,0.115416667,0.291219839,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.124340176,0.118078704,0.226541555,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.144868035,0.070486111,0.219057194,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.156598241,0.26662037,0.282059875,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.158944281,0.926435185,0.384606792,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.116129032,0.783356481,0.478663986,0.283018868,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.127272727,0.635162037,0.60422252,0.330188679,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.126099707,0.553101852,0.689454871,0.264150943,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.095014663,0.517962963,0.729557641,0.283018868,1,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.112023461,0.51650463,0.724307418,0.20754717,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.098533724,0.462152778,0.659405719,0.226415094,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.666666667,0.127859238,0.247546296,0.544235925,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.708333333,0.157184751,0.175185185,0.410857909,0.160377358,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.75,0.136070381,0.140694444,0.330987489,0.216981132,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.791666667,0.217595308,0.093518519,0.28798034,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.833333333,0.262756598,0.080208333,0.32450849,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.263343109,0.57025463,0.419571046,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.240469209,0.878726852,0.534964254,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.208797654,0.712106481,0.630585344,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.233431085,0.564953704,0.704758713,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.279178886,0.537453704,0.726640443,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.289736071,0.504560185,0.707559364,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.271554252,0.493449074,0.657671323,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.26568915,0.316875,0.580764075,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.270967742,0.125601852,0.476429848,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.280351906,0.072291667,0.39577748,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.285630498,0.021319444,0.329423592,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.306744868,0.258194444,0.323279714,0.396226415,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.360117302,0.655648148,0.350759607,0.396226415,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.398240469,0.827847222,0.426608579,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.380058651,0.687523148,0.517984808,0.537735849,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.5,0.381231672,0.600810185,0.609696158,0.5,1,1,5,0.011589404,0.285646725,0.004666685,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.002024308
0.541666667,0.407624634,0.554930556,0.691577301,0.518867925,0,1,5,0.011589404,0.285646725,0.004666685,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.002024308
0.583333333,0.440469208,0.512523148,0.730898123,0.528301887,1,1,5,0.011589404,0.285646725,0.004666685,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.002024308
0.625,0.469794722,0.490856481,0.731233244,0.481132075,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.666666667,0.550146628,0.438055556,0.656389633,0.41509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.708333333,0.583577713,0.207013889,0.56590706,0.613207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.75,0.652785924,0.143796296,0.454647006,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.791666667,0.522580645,0.095378788,0.385500447,0.556603774,1,1,9,0.011589404,0.285646725,0.004666685,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.002024308
0.833333333,0.509090909,0.061365741,0.361148347,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.442228739,0.028587963,0.391420912,0.528301887,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.395307918,0.809375,0.46201966,0.396226415,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.341935484,0.814166667,0.536304736,0.396226415,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.307917889,0.689143519,0.608579088,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.259824047,0.670023148,0.654012658,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.273313783,0.583402778,0.68051832,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.28856305,0.565393519,0.672140304,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.296187683,0.494675926,0.639410188,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.283870968,0.343472222,0.577412869,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.313782991,0.198263889,0.488494191,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.362463343,0.118356481,0.393319928,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.367741936,0.068680556,0.347296693,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.337829912,0.276828704,0.329311886,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.344868035,0.725300926,0.360142985,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.31085044,0.868958333,0.417672029,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.5,0.28914956,0.742939815,0.488270777,0.528301887,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.541666667,0.271554252,0.635694444,0.571939231,0.547169811,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.583333333,0.259237536,0.570393519,0.664767649,0.537735849,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.625,0.211730205,0.525949074,0.699285076,0.528301887,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.666666667,0.194721408,0.485486111,0.718722073,0.339622642,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.708333333,0.204105572,0.454050926,0.696827525,0.424528302,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.75,0.174193548,0.325740741,0.612157495,0.264150943,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.791666667,0.157184751,0.221851852,0.526027703,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.833333333,0.15542522,0.142083333,0.450625559,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.142521994,0.11587963,0.394101877,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.137243402,0.090231481,0.384271671,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.122687284,0.061691919,0.421581769,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.103812317,0.280393519,0.479669348,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.112023461,0.699282408,0.535456863,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.115542522,0.610092593,0.588918678,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.107331378,0.567268519,0.622095621,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.11085044,0.543148148,0.635835568,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.113782991,0.487268519,0.63360143,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.113782991,0.375069444,0.600871314,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.121407625,0.250509259,0.523681859,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.116715542,0.168449074,0.438226095,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.129725407,0.110530303,0.389186774,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.132551319,0.07099537,0.342158177,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.123167155,0.119467593,0.338360143,0.216981132,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.5,0.139589443,0.91025463,0.394213584,0.254716981,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.107917888,0.762569444,0.466487936,0.283018868,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.08797654,0.598958333,0.565571939,0.198113208,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.079765396,0.543310185,0.660857909,0.273584906,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.666666667,0.085630499,0.5525,0.746313673,0.245283019,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.708333333,0.096187684,0.551828704,0.759159964,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.75,0.073900293,0.498611111,0.752569258,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.791666667,0.099120234,0.413703704,0.683534405,0.150943396,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.833333333,0.11026393,0.244421296,0.571157283,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.091495601,0.160185185,0.485701519,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.104132231,0.128005051,0.411639857,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.099120234,0.11275463,0.365393208,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.096187684,0.09375,0.379133155,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.103812317,0.493587963,0.413385048,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.098533724,0.844328704,0.488829312,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.08429752,0.627272727,0.553172475,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.076246334,0.551712963,0.618632708,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.06686217,0.525648148,0.662086684,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.063929619,0.525949074,0.665437891,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.104398827,0.455555556,0.629133155,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.100879765,0.346157408,0.555630027,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.08739003,0.255787037,0.461572833,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.099706745,0.140694444,0.370978552,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.092082111,0.105231481,0.294723373,0.443396226,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.5,0.113729672,0.384545454,0.28976765,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.541666667,0.063343109,0.942083333,0.35567471,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.583333333,0.077419355,0.812152778,0.431987549,0.160377358,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.079765396,0.66412037,0.518766756,0.283018868,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.666666667,0.117888563,0.594861111,0.652033065,0.452830189,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.708333333,0.125513196,0.58025463,0.747430742,0.424528302,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.75,0.08914956,0.561805556,0.780607686,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.791666667,0.093841642,0.514351852,0.778820375,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.833333333,0.104985338,0.443148148,0.705428954,0.29245283,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.875,0.119648094,0.274375,0.60243521,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.137243402,0.147893519,0.46525916,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.117888563,0.124884259,0.346626452,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.107917888,0.107314815,0.276586238,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.122580645,0.101458333,0.284720696,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.108504399,0.357199074,0.3474084,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.11026393,0.924351852,0.434763181,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.090909091,0.671458333,0.539991063,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.083870968,0.575208333,0.63002681,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.08739003,0.530115741,0.686662198,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.125513196,0.520324074,0.710120643,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.130205279,0.497314815,0.6737042,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.105923754,0.481194444,0.580428954,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.120234604,0.311134259,0.457104558,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.117888563,0.165023148,0.340147453,0.066037736,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.5,0.119648094,0.102569444,0.252122431,0.103773585,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.541666667,0.113782991,0.037685185,0.236818588,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.583333333,0.105571848,0.094976852,0.286751564,0.358490566,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.625,0.097947214,0.484027778,0.380697051,0.301886792,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.666666667,0.148973607,0.768449074,0.505920465,0.056603774,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
