hour,wind_dir,wind_speed,wave_height,water_temp,tide_height,dif_tide_height,tide_variation,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.9583333333333334,0.3358333333333334,0.19811320754716985,0.1671554252591567,0.6433780202249202,0.6266756032171581,0.029787234042553193,0.08744394618834081,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
1.0,0.0,0.0,0.1483870965744017,0.6195676192897963,0.6747095623324396,0.017021276595744685,0.03811659192825112,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.04166666666666666,0.0,0.0,0.1360703810289901,0.5802335004655965,0.6679668612600536,0.025531914893617023,0.04708520179372197,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.08333333333333333,0.3358333333333334,0.11320754716981132,0.13431085023678846,0.5986299353561079,0.61215370844504,0.046808510638297884,0.2608370702541106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.125,0.3358333333333334,0.11320754716981132,0.12961876859345894,0.6028837658670843,0.5197721179624664,0.046808510638297884,0.2272047832585949,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.16666666666666666,0.0,0.0,0.17243401763576166,0.5864761347485199,0.41432082218498656,0.0723404255319149,0.2526158445440957,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.20833333333333331,0.3358333333333334,0.0849056603773585,0.2320981070339233,0.5839248409204258,0.3132260947050939,0.046808510638297884,0.2727952167414051,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.25,0.3358333333333334,0.05660377358490566,0.2856304983661304,0.5874705366344937,0.2545799821045577,0.029787234042553193,0.05979073243647234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.2916666666666667,0.0,0.01886792452830189,0.3149560118040953,0.5593510608601506,0.22866398572386054,0.00851063829787234,0.032884902840059786,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.3333333333333333,0.3358333333333334,0.04716981132075472,0.3155425218335584,0.5857579551666936,0.2622877569034853,0.03829787234042553,0.1711509715994021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.375,0.0,0.0,0.2563049856319777,0.6403395702387567,0.3326630920241287,0.046808510638297884,0.13976083707025413,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.4166666666666667,0.3358333333333334,0.1037735849056604,0.21700879747026602,0.6616087214677695,0.420352993766756,0.03829787234042553,0.1853512705530643,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.4583333333333333,0.32805555555555554,0.2358490566037736,0.2046920819248544,0.6265284324916114,0.4922922252010723,0.05106382978723405,0.2959641255605381,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.5,0.32805555555555554,0.3679245283018868,0.18299120238897154,0.6387927224186192,0.570151921380697,0.03404255319148936,0.12630792227204785,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.5416666666666666,0.32805555555555554,0.3207547169811321,0.17536656919070184,0.641168238477068,0.6072386058981232,0.01276595744680851,0.045590433482810166,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.5833333333333334,0.32805555555555554,0.3490566037735849,0.181818181626233,0.6210592221187567,0.61215370844504,0.01276595744680851,0.1203288490284006,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.625,0.3358333333333334,0.2735849056603773,0.18347107429524248,0.6034512776527556,0.5760723860589811,0.029787234042553193,0.05829596412556054,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.6666666666666666,0.3375,0.22641509433962265,0.19706744872658472,0.5771398054882559,0.4934092940348525,0.06808510638297872,0.28400597907324365,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.7083333333333334,0.3358333333333334,0.2547169811320755,0.2099706743014594,0.570786682548847,0.3909740839812332,0.059574468085106386,0.2354260089686099,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.75,0.3313888888888889,0.14150943396226418,0.1964809386971217,0.6043753686960447,0.2992627345844504,0.03829787234042553,0.13004484304932734,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.7916666666666666,0.3358333333333334,0.11320754716981132,0.19754732063285568,0.6549793755612789,0.2599419123994637,0.017021276595744685,0.05530642750373692,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.8333333333333334,0.3366666666666667,0.2075471698113208,0.2029325511326528,0.6715527403275054,0.27692135837801596,0.025531914893617023,0.11509715994020925,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
