hour,wind_speed,tide_height,dif_tide_height,tide_variation,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.9583333333333334,0.15094339622641512,0.6924709564343163,0.046808510638297884,0.15844544095665172,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
1.0,0.169811320754717,0.7364834671581768,0.00851063829787234,0.05530642750373692,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.04166666666666666,0.15094339622641512,0.7048850703753349,0.029787234042553193,0.14499252615844546,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.08333333333333333,0.24528301886792456,0.5835567473190347,0.08936170212765958,0.3863976083707026,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.125,0.2358490566037736,0.4202412868632708,0.10638297872340426,0.5941704035874439,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.16666666666666666,0.2641509433962264,0.24184539765415544,0.09361702127659577,0.3886397608370703,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.20833333333333331,0.30188679245283023,0.11271224309651473,0.059574468085106386,0.31988041853512705,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.25,0.2547169811320755,0.06456657727882037,0.004255319148936171,0.017189835575485802,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.2916666666666667,0.24528301886792456,0.09517426273458444,0.03829787234042553,0.10089686098654707,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.3333333333333333,0.2735849056603773,0.18867292225201074,0.06808510638297872,0.336322869955157,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.375,0.33018867924528306,0.3288650581099195,0.0723404255319149,0.42227204783258604,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4166666666666667,0.2924528301886793,0.4651474530831098,0.0723404255319149,0.3325859491778774,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4583333333333333,0.2075471698113208,0.5809874886058981,0.059574468085106386,0.16442451420029894,0,1,1,0.09880868955851436,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.014610114573823777
0.5,0.28301886792452835,0.6588471849865951,0.025531914893617023,0.10986547085201794,1,1,1,0.09880868955851436,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.014610114573823777
0.5416666666666666,0.339622641509434,0.6668900804289544,0.021276595744680854,0.07399103139013452,0,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.5833333333333334,0.3207547169811321,0.5968498659517425,0.06808510638297872,0.19431988041853515,0,1,3,0.31254379817799577,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.04621355390018017
0.625,0.4056603773584906,0.4578865058310991,0.0851063829787234,0.3512705530642751,0,1,2,0.16678346180798878,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02466104445794368
0.6666666666666666,0.3113207547169811,0.2960232350536193,0.0851063829787234,0.4835575485799701,1,1,2,0.16678346180798878,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02466104445794368
0.7083333333333334,0.3113207547169811,0.16532618411528152,0.046808510638297884,0.21001494768310916,0,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.75,0.2075471698113208,0.10723860589812333,0.017021276595744685,0.10538116591928252,0,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.7916666666666666,0.16037735849056606,0.1358355674932976,0.042553191489361715,0.13826606875934233,0,1,4,0.12824106517168885,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.018962063595813837
0.8333333333333334,0.17924528301886794,0.2345844504021448,0.059574468085106386,0.3744394618834081,1,1,2,0.16678346180798878,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02466104445794368
0.875,0.11320754716981132,0.3612600536193029,0.07659574468085106,0.19357249626307926,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.9166666666666666,0.12264150943396228,0.4937444146782841,0.0723404255319149,0.29970104633781763,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.9583333333333334,0.1320754716981132,0.5930518317694369,0.046808510638297884,0.2212257100149477,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
1.0,0.15094339622641512,0.6538203753351205,0.021276595744680854,0.10762331838565024,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.04166666666666666,0.2641509433962264,0.6729112647453083,0.017021276595744685,0.04708520179372197,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.08333333333333333,0.2924528301886793,0.6287980341823056,0.03829787234042553,0.2301943198804185,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.125,0.33018867924528306,0.531166219839142,0.08085106382978724,0.3901345291479821,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.16666666666666666,0.30188679245283023,0.3867292225201072,0.0851063829787234,0.3565022421524664,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.20833333333333331,0.2735849056603773,0.2413985701742627,0.07659574468085106,0.37070254110612855,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.25,0.339622641509434,0.1306970509383378,0.05106382978723405,0.1502242152466368,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.2916666666666667,0.4056603773584906,0.10221179624664878,0.021276595744680854,0.0343796711509716,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.3333333333333333,0.4150943396226416,0.1430965147453083,0.042553191489361715,0.3004484304932736,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.375,0.4150943396226416,0.2424039321045576,0.06808510638297872,0.4715994020926757,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4166666666666667,0.37735849056603776,0.3616690144101876,0.0723404255319149,0.4103139013452915,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4583333333333333,0.4056603773584906,0.4727435209785522,0.05531914893617021,0.1860986547085202,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.5,0.4150943396226416,0.5726094725201072,0.05106382978723405,0.17862481315396114,0,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.5416666666666666,0.3584905660377359,0.6357238605898122,0.021276595744680854,0.050822122571001487,0,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.625,0.4528301886792453,0.5688114388069705,0.046808510638297884,0.18310911808669655,0,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.6666666666666666,0.3679245283018868,0.453641644302949,0.08936170212765958,0.2959641255605381,0,1,2,0.16678346180798878,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02466104445794368
0.7083333333333334,0.2547169811320755,0.3194816800938337,0.0723404255319149,0.3266068759342302,0,1,4,0.12824106517168885,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.018962063595813837
0.75,0.28301886792452835,0.20676943699731898,0.05106382978723405,0.14050822122571002,0,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.7916666666666666,0.2547169811320755,0.16957104557640748,0.01276595744680851,0.01569506726457399,0,1,4,0.12824106517168885,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.018962063595813837
0.8333333333333334,0.2641509433962264,0.19727435207774804,0.03829787234042553,0.09940209267563528,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.875,0.3490566037735849,0.2871983914209115,0.05531914893617021,0.17189835575485798,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.9166666666666666,0.3113207547169811,0.3837131367292225,0.046808510638297884,0.2017937219730942,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.9583333333333334,0.30188679245283023,0.4826854334450401,0.059574468085106386,0.2675635276532138,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
1.0,0.3490566037735849,0.5665773011394101,0.046808510638297884,0.09790732436472346,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.04166666666666666,0.3584905660377359,0.6201709664879356,0.021276595744680854,0.1517189835575486,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.08333333333333333,0.3113207547169811,0.6356121534852545,0.00851063829787234,0.05306427503736921,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.125,0.4339622641509434,0.5943923143431635,0.03829787234042553,0.2272047832585949,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.16666666666666666,0.5377358490566039,0.5108355674932975,0.06808510638297872,0.4304932735426009,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.20833333333333331,0.4905660377358491,0.39220285971849855,0.06382978723404256,0.27354260089686105,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.25,0.5094339622641509,0.2763628239276139,0.06382978723404256,0.19357249626307926,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.2916666666666667,0.4905660377358491,0.1878909740616622,0.025531914893617023,0.1517189835575486,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.3333333333333333,0.5566037735849058,0.17806076856568362,0.01276595744680851,0.029147982062780273,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.375,0.5471698113207547,0.20833333331099196,0.03404255319148936,0.2182361733931241,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4166666666666667,0.5377358490566039,0.28194816802949063,0.042553191489361715,0.19805680119581467,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4583333333333333,0.5566037735849058,0.3888516532841823,0.06808510638297872,0.16292974588938716,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.5,0.5566037735849058,0.4892761394101877,0.05106382978723405,0.16666666666666669,0,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.5416666666666666,0.5377358490566039,0.5647899910857908,0.042553191489361715,0.21150971599402094,0,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.5833333333333334,0.5283018867924528,0.6285746199731902,0.017021276595744685,0.14050822122571002,1,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.625,0.6698113207547169,0.6248882928954422,0.017021276595744685,0.027653213751868463,1,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.6666666666666666,0.6886792452830189,0.5717158176943699,0.05106382978723405,0.3430493273542601,1,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.7083333333333334,0.6509433962264152,0.4813449508713137,0.046808510638297884,0.13004484304932734,1,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.75,0.4811320754716981,0.35735031280160856,0.0851063829787234,0.4349775784753364,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.7916666666666666,0.5188679245283019,0.26686773907506695,0.03404255319148936,0.14499252615844546,1,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.8333333333333334,0.5943396226415094,0.24173369081769436,0.01276595744680851,0.027653213751868463,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.875,0.4150943396226416,0.2587131367292225,0.029787234042553193,0.17713004484304934,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.9166666666666666,0.4339622641509434,0.3203753351206434,0.046808510638297884,0.19207772795216746,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.9583333333333334,0.6698113207547169,0.4062779267426273,0.05106382978723405,0.12406576980568013,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
1.0,0.5,0.4707327971179624,0.029787234042553193,0.10089686098654707,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.04166666666666666,0.5283018867924528,0.5228211664209115,0.05106382978723405,0.17638266068759345,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.08333333333333333,0.4811320754716981,0.5683646112600536,0.01276595744680851,0.027653213751868463,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.125,0.5283018867924528,0.5736307928954423,0.017021276595744685,0.045590433482810166,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.16666666666666666,0.5660377358490567,0.5663068529490616,0.042553191489361715,0.20702541106128552,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.20833333333333331,0.8773584905660379,0.4949731903485254,0.05531914893617021,0.21674140508221226,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.25,0.8018867924528302,0.4138739946380696,0.042553191489361715,0.27354260089686105,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.2916666666666667,0.6415094339622642,0.3242850759383378,0.046808510638297884,0.25710014947683113,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.3333333333333333,0.4905660377358491,0.2529043788873995,0.03404255319148936,0.18310911808669655,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.375,0.4622641509433963,0.2269883825067024,0.021276595744680854,0.0695067264573991,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4166666666666667,0.4245283018867925,0.238941018766756,0.029787234042553193,0.07922272047832586,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4583333333333333,0.3679245283018868,0.285857908847185,0.042553191489361715,0.0687593423019432,0,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.5,0.5660377358490567,0.364946380697051,0.05106382978723405,0.29745889387145,1,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.5416666666666666,0.37735849056603776,0.4549821268766755,0.046808510638297884,0.15844544095665172,0,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.5833333333333334,0.3113207547169811,0.5436773905495978,0.046808510638297884,0.17787742899850525,0,1,3,0.31254379817799577,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.04621355390018017
0.625,0.3207547169811321,0.6044459336461124,0.025531914893617023,0.13303437967115098,0,1,3,0.31254379817799577,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.04621355390018017
0.6666666666666666,0.2358490566037736,0.6264521896782841,0.017021276595744685,0.08295964125560537,0,1,3,0.31254379817799577,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.04621355390018017
0.7083333333333334,0.2641509433962264,0.5938337801608577,0.042553191489361715,0.2847533632286996,1,1,3,0.31254379817799577,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.04621355390018017
0.75,0.2547169811320755,0.5125111707104557,0.059574468085106386,0.2324364723467863,0,1,3,0.31254379817799577,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.04621355390018017
0.7916666666666666,0.22641509433962265,0.4136505808981232,0.046808510638297884,0.12855007473841554,0,1,3,0.31254379817799577,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.04621355390018017
0.8333333333333334,0.19811320754716985,0.32339142091152817,0.046808510638297884,0.1061285500747384,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.875,0.11320754716981132,0.2737935656836461,0.017021276595744685,0.041853512705530636,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.9166666666666666,0.1037735849056604,0.2653038426943699,0.017021276595744685,0.04334828101644245,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.9583333333333334,0.0849056603773585,0.29915102768096513,0.029787234042553193,0.19357249626307926,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
1.0,0.07547169811320756,0.3577971402815013,0.03404255319148936,0.2047832585949178,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.04166666666666666,0.1037735849056604,0.4153628093163538,0.029787234042553193,0.1180866965620329,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.08333333333333333,0.28301886792452835,0.4773235031501339,0.021276595744680854,0.09417040358744394,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.125,0.2924528301886793,0.5218945487265415,0.025531914893617023,0.059043348281016435,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.16666666666666666,0.33018867924528306,0.5530607685656835,0.01276595744680851,0.06427503736920777,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.20833333333333331,0.4056603773584906,0.5498212689678283,0.021276595744680854,0.10986547085201794,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.25,0.5094339622641509,0.5113941018766756,0.042553191489361715,0.21001494768310916,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.2916666666666667,0.4905660377358491,0.4299597855227881,0.05531914893617021,0.2496263079222721,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.3333333333333333,0.5377358490566039,0.3354557640750669,0.059574468085106386,0.33183856502242154,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.375,0.5283018867924528,0.25614387848525466,0.03829787234042553,0.10911808669656203,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4166666666666667,0.4528301886792453,0.20587578197050932,0.025531914893617023,0.13901345291479822,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4583333333333333,0.4528301886792453,0.20665773009383373,0.025531914893617023,0.1188340807174888,0,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.5,0.4339622641509434,0.2491063449731903,0.03829787234042553,0.1846038863976084,0,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.5416666666666666,0.4528301886792453,0.32439678284182305,0.042553191489361715,0.1711509715994021,0,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.5833333333333334,0.4528301886792453,0.4130920464477211,0.06382978723404256,0.3385650224215247,1,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.625,0.5188679245283019,0.5130697050938337,0.03829787234042553,0.12855007473841554,1,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.6666666666666666,0.4622641509433963,0.5863494189008042,0.03829787234042553,0.11509715994020925,1,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.7083333333333334,0.14150943396226418,0.6214253800268096,0.021276595744680854,0.1046337817638266,1,1,3,0.31254379817799577,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.04621355390018017
0.75,0.4245283018867925,0.6063449510723861,0.029787234042553193,0.17264573991031393,1,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
0.7916666666666666,0.30188679245283023,0.5483141727882037,0.042553191489361715,0.19357249626307926,0,1,3,0.31254379817799577,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.04621355390018017
0.8333333333333334,0.4056603773584906,0.4498436103887399,0.05531914893617021,0.2541106128550075,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.875,0.2547169811320755,0.3503127792895442,0.05106382978723405,0.1696562032884903,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.9166666666666666,0.5566037735849058,0.2772564790214477,0.029787234042553193,0.09790732436472346,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.9583333333333334,0.5,0.2447497766085791,0.01276595744680851,0.044843049327354265,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
1.0,0.22641509433962265,0.2548033959115281,0.021276595744680854,0.06278026905829596,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.04166666666666666,0.2547169811320755,0.2997736562332439,0.042553191489361715,0.07100149476831091,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.08333333333333333,0.3679245283018868,0.3665102770107238,0.042553191489361715,0.15695067264573992,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.125,0.2924528301886793,0.4367739052949061,0.029787234042553193,0.11136023916292974,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.16666666666666666,0.2358490566037736,0.5099419123994637,0.042553191489361715,0.06726457399103139,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.20833333333333331,0.33018867924528306,0.5525022341152814,0.017021276595744685,0.06203288490284006,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.25,0.3679245283018868,0.5676943699731903,0.017021276595744685,0.033632286995515695,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.2916666666666667,0.339622641509434,0.5213360142761393,0.042553191489361715,0.1195814648729447,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.3333333333333333,0.3113207547169811,0.4575513851876674,0.046808510638297884,0.14573991031390135,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.375,0.3207547169811321,0.35064789993297585,0.0723404255319149,0.2406576980568012,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4166666666666667,0.30188679245283023,0.24865951742627346,0.042553191489361715,0.2443946188340808,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.0,0.0
0.4583333333333333,0.4056603773584906,0.19247095623324392,0.01276595744680851,0.09267563527653214,1,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.5,0.2075471698113208,0.17504468277479887,0.00851063829787234,0.022421524663677132,0,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.5416666666666666,0.33018867924528306,0.22196157285522786,0.03829787234042553,0.10911808669656203,0,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.5833333333333334,0.3962264150943397,0.3026139410187667,0.05106382978723405,0.1360239162929746,1,1,6,0.20042046250875964,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.02963470048307518
0.625,0.4905660377358491,0.4092940125335121,0.0723404255319149,0.29820627802690586,1,1,5,0.09320252277505256,0.0506029794277607,0.9493970205722393,0.985981308411215,0.3028642590286426,0.14786264891380518,0.013781171902968528
