hour,wave_height,water_temp,tide_variation,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.166666667,0.433095937,0.493412745,0.449177877,0.413092046,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.549560117,0.490792575,0.399103139,0.285187668,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.712609971,0.487588391,0.140508221,0.192470956,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.725806452,0.487505525,0.052316891,0.146224307,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.740762464,0.484936653,0.130044843,0.150915996,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.679178886,0.494052004,0.166666667,0.223413762,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.439530792,0.499852681,0.171898356,0.31624218,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.512023461,0.500184149,0.339312407,0.418565684,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.420527859,0.505984826,0.191330344,0.528485255,0,1,8,0.063006301,0.26270986,0.02339927,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.011966093
0.541666667,0.309090909,0.507586918,0.100896861,0.59562109,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.583333333,0.284164223,0.524629862,0.034379671,0.603775692,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.625,0.273900294,0.52327637,0.071748879,0.577859696,1,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.666666667,0.300377042,0.522581867,0.294469357,0.495196604,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.708333333,0.31143695,0.523497349,0.30044843,0.376563896,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.75,0.320485966,0.519361899,0.210762332,0.261952636,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.791666667,0.307214076,0.512448439,0.050822123,0.200513852,1,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.833333333,0.31143695,0.512050678,0.153961136,0.207439678,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.305806452,0.501178551,0.325112108,0.279490617,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.276246334,0.5097967,0.218236173,0.356903485,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.257478006,0.524933706,0.202541106,0.446827525,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.246334311,0.522889658,0.044843049,0.524016979,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.267800587,0.520271067,0.045590433,0.558970246,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.264516129,0.517751915,0.023168909,0.587578195,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.33255132,0.518746317,0.096412556,0.568588025,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.360703812,0.516047226,0.174140508,0.502010724,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.432844575,0.510956836,0.235426009,0.410857909,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.469794722,0.505487625,0.201793722,0.29191848,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.462756598,0.500294638,0.158445441,0.20810992,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.400586511,0.494770183,0.028400598,0.174151028,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.418181819,0.492118444,0.065022422,0.188561215,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.438123167,0.492228934,0.224962631,0.245531725,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.404105572,0.49874779,0.135276532,0.329982127,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.358357772,0.502283442,0.186846039,0.445375335,0,1,8,0.063006301,0.26270986,0.02339927,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.011966093
0.541666667,0.329032258,0.513774308,0.455904335,0.534964254,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.583333333,0.297360704,0.517972893,0.091180867,0.612488829,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.625,0.367741936,0.520182676,0.042600897,0.623994638,0,1,8,0.063006301,0.26270986,0.02339927,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.011966093
0.666666667,0.479178886,0.515100177,0.12406577,0.606456658,0,1,8,0.063006301,0.26270986,0.02339927,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.011966093
0.708333333,0.449853373,0.510680613,0.329596413,0.511170688,0,1,8,0.063006301,0.26270986,0.02339927,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.011966093
0.75,0.503812317,0.509133766,0.386397608,0.391867739,1,1,8,0.063006301,0.26270986,0.02339927,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.011966093
0.791666667,0.446568915,0.504095463,0.333333333,0.287868633,1,1,8,0.063006301,0.26270986,0.02339927,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.011966093
0.833333333,0.462756598,0.501344284,0.072496263,0.22386059,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.379472141,0.490350619,0.189088191,0.22028597,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.343108504,0.48659399,0.143497758,0.27580429,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.307214076,0.508736005,0.113602392,0.35600983,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.314956012,0.505156158,0.096412556,0.434986595,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.278005865,0.503996023,0.153961136,0.507548455,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.26568915,0.503167354,0.050074738,0.553619303,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.250439883,0.50493518,0.050822123,0.568252904,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.248093842,0.506482027,0.094917788,0.549151028,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.276246334,0.505819093,0.349028401,0.498882931,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.263929619,0.503498822,0.152466368,0.418565684,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.290322581,0.499189747,0.193572496,0.322609473,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.35601173,0.491897466,0.182361734,0.240504915,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.35085044,0.48871538,0.1367713,0.200402145,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.480351906,0.493223335,0.160687593,0.228105451,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.371260997,0.50615056,0.360986547,0.414879357,0,1,8,0.063006301,0.26270986,0.02339927,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.011966093
0.625,0.286099707,0.514569829,0.083707025,0.58992404,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.666666667,0.293841642,0.522392457,0.067264574,0.608914209,1,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.708333333,0.232609971,0.531010607,0.11509716,0.587913316,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.75,0.226979472,0.53432528,0.11509716,0.529155496,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.791666667,0.281524927,0.520735121,0.27877429,0.458891868,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.367741936,0.515100177,0.215994021,0.270554066,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.350146628,0.512779906,0.156203288,0.251218621,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.309090909,0.509133766,0.114349776,0.285746202,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.255131965,0.516426046,0.257100149,0.349286591,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.248093842,0.513774308,0.136023916,0.42085659,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.17771261,0.519740719,0.103139013,0.53831546,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.17771261,0.520403654,0.041853513,0.578529938,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.147800587,0.523221126,0.094170404,0.560656836,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.184750733,0.522392457,0.227952167,0.484137623,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.174193548,0.521232322,0.167414051,0.263293119,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.17771261,0.521066588,0.251121076,0.197609473,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.17771261,0.538302888,0.062780269,0.175714924,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.208211144,0.542059517,0.102391629,0.247319035,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.583333333,0.132668622,0.549175015,0.301195815,0.451742627,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.666666667,0.128445748,0.559848262,0.207025411,0.64722967,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.75,0.116715542,0.584266352,0.189835575,0.663427167,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.791666667,0.163636364,0.570786683,0.150224215,0.60924933,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.833333333,0.139002933,0.570455215,0.446935725,0.489164433,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.875,0.117888563,0.542611962,0.202541106,0.380250223,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.117888563,0.535982617,0.139013453,0.284070599,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.103812317,0.541783294,0.059790732,0.229557641,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.100293255,0.546258103,0.023168909,0.241733691,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.100293255,0.548467884,0.162929746,0.28812684,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.058064516,0.552887449,0.344544096,0.471403038,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.065102639,0.547915439,0.128550075,0.548592493,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.079178886,0.544711256,0.091928251,0.614164432,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.116715542,0.546479081,0.388639761,0.372095621,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.117888563,0.560511196,0.431240658,0.176496872,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.036950147,0.572112552,0.115844544,0.142984808,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.541666667,0.114369501,0.59067472,0.124813154,0.209562109,0,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.583333333,0.121407625,0.580067767,0.343049327,0.31233244,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.625,0.107331378,0.584708309,0.241405082,0.431987549,0,1,6,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.791666667,0.100293255,0.60293901,0.264573991,0.73782395,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.875,0.114369501,0.591337655,0.322869955,0.522229669,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.114369501,0.571449617,0.265321375,0.235924933,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.156598241,0.589017384,0.175635277,0.171358356,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.248093842,0.58824396,0.164424514,0.321380697,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.234017595,0.577747496,0.174140508,0.613494191,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.237536657,0.584708309,0.139013453,0.6006479,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.269208211,0.584708309,0.319880419,0.349307417,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.269208211,0.584708309,0.239910314,0.225871314,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.374780059,0.589348851,0.108370703,0.108579088,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.625,0.299706745,0.626473188,0.243647235,0.2775916,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.708333333,0.184750733,0.621169711,0.358744395,0.568029491,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.75,0.156598241,0.618517973,0.215994021,0.713583557,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.833333333,0.149560117,0.623489983,0.125560538,0.787421805,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.212903226,0.613214496,0.51793722,0.537533512,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.226979472,0.599955805,0.361733931,0.349307417,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.269208211,0.577747496,0.065769806,0.111227091,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.205865103,0.602607543,0.550822123,0.475201072,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.093255132,0.576421627,0.298953662,0.647487163,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.360703812,0.602607543,0.600149477,0.39253798,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.625,0.248093842,0.622495581,0.218236173,0.157171582,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.708333333,0.17771261,0.628461992,0.538863976,0.453529937,1,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.791666667,0.156598241,0.617192104,0.384155456,0.778261841,1,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.916666667,0.17771261,0.572775486,0.5,0.702412869,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.262170088,0.593989393,0.263079223,0.133861469,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.388856305,0.571449617,0.224962631,0.174262735,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.75,0.230498534,0.608905422,0.314648729,0.492403932,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.916666667,0.135483871,0.572775486,0.229446936,0.843386952,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.19882698,0.572112552,0.844544096,0.481176444,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.179472141,0.565980407,0.66367713,0.545911528,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.19882698,0.56614614,0.571748879,0.357908847,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.75,0.170674487,0.601281674,0.446935725,0.361818588,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.583333333,0.0228739,1,0.292227205,0.288873995,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.625,0.017008798,0.959432086,0.418535127,0.138181412,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.666666667,0.046920821,0.999815852,0.08819133,0.088795415,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.708333333,0.115542522,0.758839128,0.26980568,0.127965502,1,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.75,0.08914956,0.733205657,0.243647235,0.246364793,0,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.791666667,0.176539589,0.596585887,0.298206278,0.40795353,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.833333333,0.168328446,0.599403359,0.482810164,0.605339589,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.127859238,0.604541102,0.379671151,0.785411081,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.084457478,0.592166323,0.094170404,0.892426273,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.049266862,0.577637006,0.115844544,0.903485255,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.040469208,0.579404832,0.389387145,0.799374442,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.049853372,0.573769888,0.350523169,0.614896937,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.070967742,0.568742634,0.398355755,0.373994638,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.08797654,0.564930761,0.391629297,0.163427167,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.109677419,0.567954144,0.139760837,0.056747096,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.045395894,0.590232764,0.133781764,0.705317247,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.5,0.053958945,0.572720242,0.065769806,0.727100089,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.541666667,0.064516129,0.570952416,0.177130045,0.669347632,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.583333333,0.063695015,0.569129346,0.282511211,0.544124218,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.625,0.068621701,0.580620212,0.372944694,0.379356568,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.666666667,0.083870968,0.605425015,0.445440957,0.225089365,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.708333333,0.079178886,0.621556423,0.071001495,0.143878463,0,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.75,0.100879765,0.636361963,0.201793722,0.146894549,0,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.791666667,0.124340176,0.624373895,0.470852018,0.248994638,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.833333333,0.112609971,0.621335445,0.254857997,0.399463807,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.093841642,0.639952858,0.408071749,0.545688114,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.083284457,0.628738215,0.252615845,0.672587131,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.074486803,0.606198439,0.097907324,0.747765863,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.062170088,0.584874043,0.037369208,0.768655049,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.060997068,0.578962876,0.229446936,0.709939349,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.064516129,0.583492929,0.272795217,0.578641644,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.095014663,0.574543312,0.520179372,0.396894549,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.122580645,0.577968474,0.372944694,0.220956211,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.162463343,0.590122275,0.12406577,0.114499553,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.196480939,0.582664261,0.076980568,0.108802502,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.205278593,0.58155937,0.306427504,0.170799821,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.193548387,0.581062169,0.458893871,0.299709562,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.209970674,0.587967738,0.254857997,0.423815907,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.207624633,0.59249779,0.198056801,0.555406613,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.188269795,0.597911756,0.155455904,0.652033065,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.5,0.194721408,0.594044638,0.053811659,0.7045353,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.541666667,0.201759531,0.583713907,0.070254111,0.688449509,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.583333333,0.214076247,0.574874779,0.456651719,0.615504915,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.625,0.272727273,0.575482469,0.554559043,0.496090259,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.666666667,0.317302053,0.569239835,0.208520179,0.3474084,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.708333333,0.304985337,0.605259281,0.213751868,0.236483467,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.75,0.305571848,0.608850177,0.271300448,0.180202459,1,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.791666667,0.269794721,0.606971862,0.091928251,0.204647006,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.833333333,0.262756598,0.603767678,0.226457399,0.307193923,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.194134897,0.598353712,0.206278027,0.427725648,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.137243402,0.608684444,0.174887892,0.557529044,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.105571848,0.608850177,0.314648729,0.660411081,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.101572914,0.600799539,0.059790732,0.722855228,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.084457478,0.589956541,0.050074738,0.718509647,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.075659824,0.574267089,0.2877429,0.63538874,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.107331378,0.574211845,0.340807175,0.501899017,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.092082111,0.572499263,0.272795217,0.357908847,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.102052786,0.593492192,0.170403587,0.224865952,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.113782991,0.591171921,0.062780269,0.167001787,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.119648094,0.584653065,0.114349776,0.180965147,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.109090909,0.58155937,0.270553064,0.256367292,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.076246334,0.577139805,0.215246637,0.367403932,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.055131965,0.579766433,0.222720478,0.470844504,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.053958945,0.589735563,0.174140508,0.5795353,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.5,0.072140762,0.609071155,0.053811659,0.648235032,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.541666667,0.079178886,0.601944608,0.043348281,0.661416443,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.583333333,0.061583578,0.581117413,0.151718984,0.636282395,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.625,0.055718475,0.579128609,0.147234679,0.572832887,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.666666667,0.086803519,0.565925162,0.22122571,0.465705987,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.708333333,0.083284457,0.615755745,0.164424514,0.353775693,0,1,6,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.75,0.082111437,0.635367561,0.113602392,0.286974978,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.791666667,0.068621701,0.64155495,0.168908819,0.269995532,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.06744868,0.641002505,0.168908819,0.308422699,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.069208211,0.635091338,0.149476831,0.379244861,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.040469208,0.642825575,0.2877429,0.474977659,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.025219941,0.636914408,0.153213752,0.578641644,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.02111437,0.623489983,0.118086697,0.651809651,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
