hour,wave_height,water_temp,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.083333333,0.075073314,0.671497496,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.070967742,0.696412787,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.068621701,0.700224661,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.063929619,0.705141426,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.062170088,0.703428845,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.062756598,0.690280643,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.054545455,0.678712434,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.062170088,0.672436653,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.060997068,0.668735268,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.458333333,0.071554252,0.649233942,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.5,0.086803519,0.654261197,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.541666667,0.091495601,0.679342222,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.583333333,0.092082111,0.672270919,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.625,0.102639296,0.678182086,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.666666667,0.085043988,0.765855186,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.708333333,0.06744868,0.805410283,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.75,0.041642229,0.770109016,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.791666667,0.048093841,0.747679729,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.833333333,0.056656892,0.676657337,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.875,0.047507331,0.694921185,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.031671554,0.659896141,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.028152493,0.650670301,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.025806452,0.653874484,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.036950147,0.667575133,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.041428952,0.676313816,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.042228739,0.680612847,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.041055718,0.678237331,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.04457478,0.689065263,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.045161291,0.688015616,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.058651026,0.696965233,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.048680352,0.685916323,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.046920821,0.66608353,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.056304985,0.650891279,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.458333333,0.045747801,0.647245138,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.5,0.04340176,0.646140248,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.541666667,0.06686217,0.64531158,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.583333333,0.069208211,0.671166029,1,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.625,0.112023461,0.663376547,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.666666667,0.140762463,0.672105186,1,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.708333333,0.130205279,0.725581909,1,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.75,0.116129032,0.74138185,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.791666667,0.097094108,0.717777362,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.833333333,0.078592376,0.689507219,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.875,0.077419355,0.68685548,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.072140762,0.659012227,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.079818715,0.656365511,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.102639296,0.653543017,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.121994135,0.662713613,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.138416423,0.680668091,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.135483871,0.649254031,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.109090909,0.65260386,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.104985338,0.641168238,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.100293255,0.674756924,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.103225807,0.703815557,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.074486803,0.699064526,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.065689149,0.667133176,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.073313783,0.655366087,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.458333333,0.074486803,0.641720684,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.5,0.078005865,0.653487773,1,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.541666667,0.083657691,0.643709488,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.583333333,0.103225807,0.645532558,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.625,0.103812317,0.651664703,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.666666667,0.104398827,0.659233206,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.708333333,0.093255132,0.665033884,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.75,0.093841642,0.680502357,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.791666667,0.07143695,0.69780495,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.833333333,0.074486803,0.691054066,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.875,0.069208211,0.673541544,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.074486803,0.645256335,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.069581445,0.640876949,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.08429752,0.656546312,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.096187684,0.643654243,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.140175953,0.649068209,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.13372434,0.647245138,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.100879765,0.629677372,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.075073314,0.63487036,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.066382298,0.630993197,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.052785924,0.635146582,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.036363637,0.640836771,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.032258064,0.659012227,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.038709677,0.648571008,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.458333333,0.034604106,0.630119328,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.5,0.032258064,0.642217885,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.541666667,0.026392962,0.640118592,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.583333333,0.040149294,0.638586811,1,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.625,0.076246334,0.63415218,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.666666667,0.069208211,0.648129052,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.708333333,0.080351906,0.642383618,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.75,0.06627566,0.638406011,1,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.791666667,0.073313783,0.636527696,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.833333333,0.055718475,0.634041692,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.875,0.061583578,0.642991309,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.068621701,0.635864762,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.060623834,0.619361708,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.063929619,0.635201827,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.069794722,0.63790881,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.074486803,0.626749411,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.079765396,0.624594874,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.097360704,0.624650118,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.116715542,0.60669564,1,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.127272727,0.61155716,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.167155425,0.61338023,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.169501466,0.615148056,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.166195681,0.627256656,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.1542522,0.639400413,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.458333333,0.131644895,0.622977715,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.5,0.140175953,0.618076016,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.541666667,0.14636097,0.627678524,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.583333333,0.130791789,0.624484384,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.625,0.137829912,0.651222746,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.666666667,0.151319648,0.668182823,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.708333333,0.152492669,0.657189157,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.75,0.153665689,0.674922658,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.791666667,0.152492669,0.69182749,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.833333333,0.151906158,0.692214202,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.875,0.122687284,0.667695666,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.106744868,0.646471715,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.093841642,0.628020035,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.085043988,0.628517236,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.076246334,0.636914408,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.096774194,0.628738215,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.102639296,0.622495581,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.113196481,0.62188789,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.124340176,0.61459561,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.153665689,0.612109605,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.181231672,0.619678109,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.181818182,0.620230554,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.185923754,0.618573217,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.151906158,0.630892752,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.458333333,0.131378299,0.626970389,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.5,0.127272727,0.617634061,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.541666667,0.113782991,0.620451533,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.583333333,0.097360704,0.616197702,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.625,0.095014663,0.617634061,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.666666667,0.112023461,0.67470168,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.708333333,0.107917888,0.693982027,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.75,0.099120234,0.674038745,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.791666667,0.104985338,0.645753536,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.833333333,0.093255132,0.695840253,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.875,0.112023461,0.683098851,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.105571848,0.656415734,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.08914956,0.635699028,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.075659824,0.622937537,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.073313783,0.627136123,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.073313783,0.625478786,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.078592376,0.620120065,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.099120234,0.61459561,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.099706745,0.620893488,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.11085044,0.613656453,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.140175953,0.620783,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.15483871,0.617247348,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.160117302,0.617578816,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.138416423,0.623655716,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.458333333,0.11085044,0.637245875,1,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.5,0.103225807,0.619788598,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.541666667,0.102639296,0.611004715,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.583333333,0.116129032,0.621611668,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.625,0.113782991,0.607966264,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.666666667,0.100879765,0.611612404,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.708333333,0.090055985,0.654919109,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.75,0.078592376,0.667354155,1,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.791666667,0.065689149,0.638682234,1,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.833333333,0.065689149,0.644980112,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.875,0.063343109,0.652548615,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.070381232,0.648129052,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.058064516,0.644261933,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.060410557,0.62625221,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.061583578,0.614982322,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.060997068,0.624097673,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.053958945,0.615590012,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.123167155,0.607358574,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.117888563,0.604817325,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.09032258,0.61094947,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.117302053,0.609181644,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.116129032,0.614429876,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.101466276,0.610065557,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.104985338,0.610838981,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.458333333,0.113196481,0.618517973,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.5,0.119648094,0.620617266,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.541666667,0.120234604,0.601834119,1,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.583333333,0.109090909,0.602828521,1,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.625,0.139589443,0.608131998,1,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.666666667,0.184164223,0.599458604,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.708333333,0.216422287,0.596917355,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.75,0.197653959,0.604043901,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.791666667,0.181818182,0.598187979,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.833333333,0.152492669,0.596309664,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.875,0.121407625,0.59686211,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.107331378,0.597665667,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.097360704,0.593989393,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.096774194,0.607690042,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.111810184,0.600859806,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.120234604,0.589293607,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.134897361,0.58520551,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.131378299,0.581283147,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.116129032,0.577416028,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.124340176,0.589956541,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.144868035,0.581172658,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.156598241,0.570123748,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.158944281,0.577747496,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.116129032,0.581062169,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.458333333,0.127272727,0.581393636,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.5,0.126099707,0.588188716,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.541666667,0.095014663,0.588133471,1,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.583333333,0.112023461,0.570897172,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.625,0.098533724,0.574046111,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.666666667,0.127859238,0.571615351,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.708333333,0.157184751,0.572112552,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.75,0.136070381,0.576255893,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.791666667,0.217595308,0.581117413,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.833333333,0.262756598,0.563549646,0,1,3,0.31443299,0.366989832,0.210049411,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.042720773
0.875,0.263343109,0.561837066,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.240469209,0.566588097,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.208797654,0.566201385,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.233431085,0.568245434,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.279178886,0.572720242,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.289736071,0.570344726,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.271554252,0.562168533,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.26568915,0.559130083,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.270967742,0.558632882,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.280351906,0.566698586,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.285630498,0.550843401,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.306744868,0.547749706,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.360117302,0.546534326,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.398240469,0.545318945,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.380058651,0.547583972,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.381231672,0.557472746,1,1,4,0.090206186,0.366989832,0.054357996,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.01225596
